r,t,y,TotalCapacityAnnual
"Region1","BS_COM_EL_001",2040,0
"Region1","BS_COM_EL_001",2041,0
"Region1","BS_COM_EL_001",2042,0
"Region1","BS_COM_EL_001",2043,0
"Region1","BS_COM_EL_001",2044,0
"Region1","BS_COM_EL_001",2045,0
"Region1","BS_COM_EL_001",2046,0
"Region1","BS_COM_EL_001",2047,0
"Region1","BS_COM_EL_001",2048,0
"Region1","BS_COM_EL_001",2049,0
"Region1","BS_COM_EL_001",2050,0
"Region1","BS_COM_HEAT_001",2018,0
"Region1","BS_COM_HEAT_001",2019,0
"Region1","BS_COM_HEAT_001",2020,0
"Region1","BS_COM_HEAT_001",2021,0
"Region1","BS_COM_HEAT_001",2022,0
"Region1","BS_COM_HEAT_001",2023,0
"Region1","BS_COM_HEAT_001",2024,0
"Region1","BS_COM_HEAT_001",2025,0
"Region1","BS_COM_HEAT_001",2026,0
"Region1","BS_COM_HEAT_001",2027,0
"Region1","BS_COM_HEAT_001",2028,0
"Region1","BS_COM_HEAT_001",2029,0
"Region1","BS_COM_HEAT_001",2030,0
"Region1","BS_COM_HEAT_001",2031,0
"Region1","BS_COM_HEAT_001",2032,0
"Region1","BS_COM_HEAT_001",2033,0
"Region1","BS_COM_HEAT_001",2034,0
"Region1","BS_COM_HEAT_001",2035,0
"Region1","BS_COM_HEAT_001",2036,0
"Region1","BS_COM_HEAT_001",2037,0
"Region1","BS_COM_HEAT_001",2038,0
"Region1","BS_COM_HEAT_001",2039,0
"Region1","BS_COM_HEAT_001",2040,0
"Region1","BS_COM_HEAT_001",2041,0
"Region1","BS_COM_HEAT_001",2042,0
"Region1","BS_COM_HEAT_001",2043,0
"Region1","BS_COM_HEAT_001",2044,0
"Region1","BS_COM_HEAT_001",2045,0
"Region1","BS_COM_HEAT_001",2046,0
"Region1","BS_COM_HEAT_001",2047,0
"Region1","BS_COM_HEAT_001",2048,0
"Region1","BS_COM_HEAT_001",2049,0
"Region1","BS_COM_HEAT_001",2050,0
"Region1","BS_IND_001",2018,0
"Region1","BS_IND_001",2019,0
"Region1","BS_IND_001",2020,0
"Region1","BS_IND_001",2021,0
"Region1","BS_IND_001",2022,0
"Region1","BS_IND_001",2023,0
"Region1","BS_IND_001",2024,0
"Region1","BS_IND_001",2025,0
"Region1","BS_IND_001",2026,0
"Region1","BS_IND_001",2027,0
"Region1","BS_IND_001",2028,0
"Region1","BS_IND_001",2029,0
"Region1","BS_IND_001",2030,0
"Region1","BS_IND_001",2031,0
"Region1","BS_IND_001",2032,0
"Region1","BS_IND_001",2033,0
"Region1","BS_IND_001",2034,0
"Region1","BS_IND_001",2035,0
"Region1","BS_IND_001",2036,0
"Region1","BS_IND_001",2037,0
"Region1","BS_IND_001",2038,0
"Region1","BS_IND_001",2039,0
"Region1","BS_IND_001",2040,0
"Region1","BS_IND_001",2041,0
"Region1","BS_IND_001",2042,0
"Region1","BS_IND_001",2043,0
"Region1","BS_IND_001",2044,0
"Region1","BS_IND_001",2045,0
"Region1","BS_IND_001",2046,0
"Region1","BS_IND_001",2047,0
"Region1","BS_IND_001",2048,0
"Region1","BS_IND_001",2049,0
"Region1","BS_IND_001",2050,0
"Region1","BS_OTH_001",2018,0
"Region1","BS_OTH_001",2019,0
"Region1","BS_OTH_001",2020,0
"Region1","BS_OTH_001",2021,0
"Region1","BS_OTH_001",2022,0
"Region1","BS_OTH_001",2023,0
"Region1","BS_OTH_001",2024,0
"Region1","BS_OTH_001",2025,0
"Region1","BS_OTH_001",2026,0
"Region1","BS_OTH_001",2027,0
"Region1","BS_OTH_001",2028,0
"Region1","BS_OTH_001",2029,0
"Region1","BS_OTH_001",2030,0
"Region1","BS_OTH_001",2031,0
"Region1","BS_OTH_001",2032,0
"Region1","BS_OTH_001",2033,0
"Region1","BS_OTH_001",2034,0
"Region1","BS_OTH_001",2035,0
"Region1","BS_OTH_001",2036,0
"Region1","BS_OTH_001",2037,0
"Region1","BS_OTH_001",2038,0
"Region1","BS_OTH_001",2039,0
"Region1","BS_OTH_001",2040,0
"Region1","BS_OTH_001",2041,0
"Region1","BS_OTH_001",2042,0
"Region1","BS_OTH_001",2043,0
"Region1","BS_OTH_001",2044,0
"Region1","BS_OTH_001",2045,0
"Region1","BS_OTH_001",2046,0
"Region1","BS_OTH_001",2047,0
"Region1","BS_OTH_001",2048,0
"Region1","BS_OTH_001",2049,0
"Region1","BS_OTH_001",2050,0
"Region1","BS_RES_CWH_001",2018,0
"Region1","BS_RES_CWH_001",2019,0
"Region1","BS_RES_CWH_001",2020,0
"Region1","BS_RES_CWH_001",2021,0
"Region1","BS_RES_CWH_001",2022,0
"Region1","BS_RES_CWH_001",2023,0
"Region1","BS_RES_CWH_001",2024,0
"Region1","BS_RES_CWH_001",2025,0
"Region1","BS_RES_CWH_001",2026,0
"Region1","BS_RES_CWH_001",2027,0
"Region1","BS_RES_CWH_001",2028,0
"Region1","BS_RES_CWH_001",2029,0
"Region1","BS_RES_CWH_001",2030,0
"Region1","BS_RES_CWH_001",2031,0
"Region1","BS_RES_CWH_001",2032,0
"Region1","BS_RES_CWH_001",2033,0
"Region1","BS_RES_CWH_001",2034,0
"Region1","BS_RES_CWH_001",2035,0
"Region1","BS_RES_CWH_001",2036,0
"Region1","BS_RES_CWH_001",2037,0
"Region1","BS_RES_CWH_001",2038,0
"Region1","BS_RES_CWH_001",2039,0
"Region1","BS_RES_CWH_001",2040,0
"Region1","BS_RES_CWH_001",2041,0
"Region1","BS_RES_CWH_001",2042,0
"Region1","BS_RES_CWH_001",2043,0
"Region1","BS_RES_CWH_001",2044,0
"Region1","BS_RES_CWH_001",2045,0
"Region1","BS_RES_CWH_001",2046,0
"Region1","BS_RES_CWH_001",2047,0
"Region1","BS_RES_CWH_001",2048,0
"Region1","BS_RES_CWH_001",2049,0
"Region1","BS_RES_CWH_001",2050,0
"Region1","BS_RES_EL_001",2018,0
"Region1","BS_RES_EL_001",2019,0
"Region1","BS_RES_EL_001",2020,0
"Region1","BS_RES_EL_001",2021,0
"Region1","BS_RES_EL_001",2022,0
"Region1","BS_RES_EL_001",2023,0
"Region1","BS_RES_EL_001",2024,0
"Region1","BS_RES_EL_001",2025,0
"Region1","BS_RES_EL_001",2026,0
"Region1","BS_RES_EL_001",2027,0
"Region1","BS_RES_EL_001",2028,0
"Region1","BS_RES_EL_001",2029,0
"Region1","BS_RES_EL_001",2030,0
"Region1","BS_RES_EL_001",2031,0
"Region1","BS_RES_EL_001",2032,0
"Region1","BS_RES_EL_001",2033,0
"Region1","BS_RES_EL_001",2034,0
"Region1","BS_RES_EL_001",2035,0
"Region1","BS_RES_EL_001",2036,0
"Region1","BS_RES_EL_001",2037,0
"Region1","BS_RES_EL_001",2038,0
"Region1","BS_RES_EL_001",2039,0
"Region1","BS_RES_EL_001",2040,0
"Region1","BS_RES_EL_001",2041,0
"Region1","BS_RES_EL_001",2042,0
"Region1","BS_RES_EL_001",2043,0
"Region1","BS_RES_EL_001",2044,0
"Region1","BS_RES_EL_001",2045,0
"Region1","BS_RES_EL_001",2046,0
"Region1","BS_RES_EL_001",2047,0
"Region1","BS_RES_EL_001",2048,0
"Region1","BS_RES_EL_001",2049,0
"Region1","BS_RES_EL_001",2050,0
"Region1","BS_RES_EL_002",2018,0
"Region1","BS_RES_EL_002",2019,0
"Region1","BS_RES_EL_002",2020,0
"Region1","BS_RES_EL_002",2021,0
"Region1","BS_RES_EL_002",2022,0
"Region1","BS_RES_EL_002",2023,0
"Region1","BS_RES_EL_002",2024,0
"Region1","BS_RES_EL_002",2025,0
"Region1","BS_RES_EL_002",2026,0
"Region1","BS_RES_EL_002",2027,0
"Region1","BS_RES_EL_002",2028,0
"Region1","BS_RES_EL_002",2029,0
"Region1","BS_RES_EL_002",2030,0
"Region1","BS_RES_EL_002",2031,0
"Region1","BS_RES_EL_002",2032,0
"Region1","BS_RES_EL_002",2033,0
"Region1","BS_RES_EL_002",2034,0
"Region1","BS_RES_EL_002",2035,0
"Region1","BS_RES_EL_002",2036,0
"Region1","BS_RES_EL_002",2037,0
"Region1","BS_RES_EL_002",2038,0
"Region1","BS_RES_EL_002",2039,0
"Region1","BS_RES_EL_002",2040,0
"Region1","BS_RES_EL_002",2041,0
"Region1","BS_RES_EL_002",2042,0
"Region1","BS_RES_EL_002",2043,0
"Region1","BS_RES_EL_002",2044,0
"Region1","BS_RES_EL_002",2045,0
"Region1","BS_RES_EL_002",2046,0
"Region1","BS_RES_EL_002",2047,0
"Region1","BS_RES_EL_002",2048,0
"Region1","BS_RES_EL_002",2049,0
"Region1","BS_RES_EL_002",2050,0
"Region1","BS_TRA_AN_001",2018,0
"Region1","BS_TRA_AN_001",2019,0
"Region1","BS_TRA_AN_001",2020,0
"Region1","BS_TRA_AN_001",2021,0
"Region1","BS_TRA_AN_001",2022,0
"Region1","BS_TRA_AN_001",2023,0
"Region1","BS_TRA_AN_001",2024,0
"Region1","BS_TRA_AN_001",2025,0
"Region1","BS_TRA_AN_001",2026,0
"Region1","BS_TRA_AN_001",2027,0
"Region1","BS_TRA_AN_001",2028,0
"Region1","BS_TRA_AN_001",2029,0
"Region1","BS_TRA_AN_001",2030,0
"Region1","BS_TRA_AN_001",2031,0
"Region1","BS_TRA_AN_001",2032,0
"Region1","BS_TRA_AN_001",2033,0
"Region1","BS_TRA_AN_001",2034,0
"Region1","BS_TRA_AN_001",2035,0
"Region1","BS_TRA_AN_001",2036,0
"Region1","BS_TRA_AN_001",2037,0
"Region1","BS_TRA_AN_001",2038,0
"Region1","BS_TRA_AN_001",2039,0
"Region1","BS_TRA_AN_001",2040,0
"Region1","BS_TRA_AN_001",2041,0
"Region1","BS_TRA_AN_001",2042,0
"Region1","BS_TRA_AN_001",2043,0
"Region1","BS_TRA_AN_001",2044,0
"Region1","BS_TRA_AN_001",2045,0
"Region1","BS_TRA_AN_001",2046,0
"Region1","BS_TRA_AN_001",2047,0
"Region1","BS_TRA_AN_001",2048,0
"Region1","BS_TRA_AN_001",2049,0
"Region1","BS_TRA_AN_001",2050,0
"Region1","BS_TRA_RAIL_001",2018,0
"Region1","BS_TRA_RAIL_001",2019,0
"Region1","BS_TRA_RAIL_001",2020,0
"Region1","BS_TRA_RAIL_001",2021,0
"Region1","BS_TRA_RAIL_001",2022,0
"Region1","BS_TRA_RAIL_001",2023,0
"Region1","BS_TRA_RAIL_001",2024,0
"Region1","BS_TRA_RAIL_001",2025,0
"Region1","BS_TRA_RAIL_001",2026,0
"Region1","BS_TRA_RAIL_001",2027,0
"Region1","BS_TRA_RAIL_001",2028,0
"Region1","BS_TRA_RAIL_001",2029,0
"Region1","BS_TRA_RAIL_001",2030,0
"Region1","BS_TRA_RAIL_001",2031,0
"Region1","BS_TRA_RAIL_001",2032,0
"Region1","BS_TRA_RAIL_001",2033,0
"Region1","BS_TRA_RAIL_001",2034,0
"Region1","BS_TRA_RAIL_001",2035,0
"Region1","BS_TRA_RAIL_001",2036,0
"Region1","BS_TRA_RAIL_001",2037,0
"Region1","BS_TRA_RAIL_001",2038,0
"Region1","BS_TRA_RAIL_001",2039,0
"Region1","BS_TRA_RAIL_001",2040,0
"Region1","BS_TRA_RAIL_001",2041,0
"Region1","BS_TRA_RAIL_001",2042,0
"Region1","BS_TRA_RAIL_001",2043,0
"Region1","BS_TRA_RAIL_001",2044,0
"Region1","BS_TRA_RAIL_001",2045,0
"Region1","BS_TRA_RAIL_001",2046,0
"Region1","BS_TRA_RAIL_001",2047,0
"Region1","BS_TRA_RAIL_001",2048,0
"Region1","BS_TRA_RAIL_001",2049,0
"Region1","BS_TRA_RAIL_001",2050,0
"Region1","BS_TRA_ROAD_001",2018,0
"Region1","BS_TRA_ROAD_001",2019,0
"Region1","BS_TRA_ROAD_001",2020,0
"Region1","BS_TRA_ROAD_001",2021,0
"Region1","BS_TRA_ROAD_001",2022,0
"Region1","BS_TRA_ROAD_001",2023,0
"Region1","BS_TRA_ROAD_001",2024,0
"Region1","BS_TRA_ROAD_001",2025,0
"Region1","BS_TRA_ROAD_001",2026,0
"Region1","BS_TRA_ROAD_001",2027,0
"Region1","BS_TRA_ROAD_001",2028,0
"Region1","BS_TRA_ROAD_001",2029,0
"Region1","BS_TRA_ROAD_001",2030,0
"Region1","BS_TRA_ROAD_001",2031,0
"Region1","BS_TRA_ROAD_001",2032,0
"Region1","BS_TRA_ROAD_001",2033,0
"Region1","BS_TRA_ROAD_001",2034,0
"Region1","BS_TRA_ROAD_001",2035,0
"Region1","BS_TRA_ROAD_001",2036,0
"Region1","BS_TRA_ROAD_001",2037,0
"Region1","BS_TRA_ROAD_001",2038,0
"Region1","BS_TRA_ROAD_001",2039,0
"Region1","BS_TRA_ROAD_001",2040,0
"Region1","BS_TRA_ROAD_001",2041,0
"Region1","BS_TRA_ROAD_001",2042,0
"Region1","BS_TRA_ROAD_001",2043,0
"Region1","BS_TRA_ROAD_001",2044,0
"Region1","BS_TRA_ROAD_001",2045,0
"Region1","BS_TRA_ROAD_001",2046,0
"Region1","BS_TRA_ROAD_001",2047,0
"Region1","BS_TRA_ROAD_001",2048,0
"Region1","BS_TRA_ROAD_001",2049,0
"Region1","BS_TRA_ROAD_001",2050,0
"Region1","COM_CWH_BIO_001",2018,22.0269517505801
"Region1","COM_CWH_BIO_001",2019,23.8376641067286
"Region1","COM_CWH_BIO_001",2020,22.2394318731873
"Region1","COM_CWH_BIO_001",2021,24.0676110411041
"Region1","COM_CWH_BIO_001",2022,26.0460745574558
"Region1","COM_CWH_BIO_001",2023,32.6964707308585
"Region1","COM_CWH_BIO_001",2024,35.3842645011601
"Region1","COM_CWH_BIO_001",2025,38.2930066705337
"Region1","COM_CWH_BIO_001",2026,41.4408603480278
"Region1","COM_CWH_BIO_001",2027,65.9476782838622
"Region1","COM_CWH_BIO_001",2028,71.3688675196178
"Region1","COM_CWH_BIO_001",2029,45.2800967896789
"Region1","COM_CWH_BIO_001",2030,83.5848171613786
"Region1","COM_CWH_BIO_001",2031,90.4558568747856
"Region1","COM_CWH_BIO_001",2032,57.3898689668972
"Region1","COM_CWH_BIO_001",2033,105.938856840669
"Region1","COM_CWH_BIO_001",2034,114.647496997613
"Region1","COM_CWH_BIO_001",2035,72.7382952795279
"Region1","COM_CWH_BIO_001",2036,134.271292152849
"Region1","COM_CWH_BIO_001",2037,145.308983145685
"Region1","COM_CWH_BIO_001",2038,157.254021050836
"Region1","COM_CWH_BIO_001",2039,170.180993398158
"Region1","COM_CWH_BIO_001",2040,184.170619822586
"Region1","COM_CWH_BIO_001",2041,199.310255117707
"Region1","COM_CWH_BIO_001",2042,207.585089410606
"Region1","COM_CWH_BIO_001",2043,224.649496880643
"Region1","COM_CWH_BIO_001",2044,222.145763741374
"Region1","COM_CWH_BIO_001",2045,199.198742411436
"Region1","COM_CWH_BIO_001",2046,284.730071022821
"Region1","COM_CWH_BIO_001",2047,308.136135708422
"Region1","COM_CWH_BIO_001",2048,333.466281891315
"Region1","COM_CWH_BIO_001",2049,329.749778727873
"Region1","COM_CWH_BIO_001",2050,405.801177925623
"Region1","COM_CWH_NGS_001",2018,16.2668654571818
"Region1","COM_CWH_NGS_001",2019,17.6040733708632
"Region1","COM_CWH_NGS_001",2020,21.123163911481
"Region1","COM_CWH_NGS_001",2021,16.6908720204392
"Region1","COM_CWH_NGS_001",2022,13.0806794079408
"Region1","COM_CWH_NGS_001",2023,16.4205953712297
"Region1","COM_CWH_NGS_001",2024,17.7704405684455
"Region1","COM_CWH_NGS_001",2025,24.8684917641764
"Region1","COM_CWH_NGS_001",2026,33.9324127482504
"Region1","COM_CWH_NGS_001",2027,70.3945577592458
"Region1","COM_CWH_NGS_001",2028,29.0164377572158
"Region1","COM_CWH_NGS_001",2029,26.3781705336427
"Region1","COM_CWH_NGS_001",2030,30.5868803604719
"Region1","COM_CWH_NGS_001",2031,26.6326241224122
"Region1","COM_CWH_NGS_001",2032,33.4327851740139
"Region1","COM_CWH_NGS_001",2033,43.0715569948902
"Region1","COM_CWH_NGS_001",2034,46.6122285043507
"Region1","COM_CWH_NGS_001",2035,36.5301235623562
"Region1","COM_CWH_NGS_001",2036,39.5330604460446
"Region1","COM_CWH_NGS_001",2037,49.6271156380505
"Region1","COM_CWH_NGS_001",2038,53.706682900232
"Region1","COM_CWH_NGS_001",2039,58.121608549884
"Region1","COM_CWH_NGS_001",2040,81.337136153615
"Region1","COM_CWH_NGS_001",2041,75.5036853105921
"Region1","COM_CWH_NGS_001",2042,87.6948782488606
"Region1","COM_CWH_NGS_001",2043,117.229323353804
"Region1","COM_CWH_NGS_001",2044,126.866089542818
"Region1","COM_CWH_NGS_001",2045,111.148118533352
"Region1","COM_CWH_NGS_001",2046,101.04217649652
"Region1","COM_CWH_NGS_001",2047,109.348287981438
"Region1","COM_CWH_NGS_001",2048,174.013416922552
"Region1","COM_CWH_NGS_001",2049,152.454166137274
"Region1","COM_CWH_NGS_001",2050,203.798660696008
"Region1","COM_CWH_OILPRD_001",2018,71.6698323467266
"Region1","COM_CWH_OILPRD_001",2019,63.4269206041701
"Region1","COM_CWH_OILPRD_001",2020,88.7291333828523
"Region1","COM_CWH_OILPRD_001",2021,158.579769002095
"Region1","COM_CWH_OILPRD_001",2022,48.9703878687869
"Region1","COM_CWH_OILPRD_001",2023,52.9959692269227
"Region1","COM_CWH_OILPRD_001",2024,57.3524710771077
"Region1","COM_CWH_OILPRD_001",2025,69.2719139594628
"Region1","COM_CWH_OILPRD_001",2026,67.1692849884988
"Region1","COM_CWH_OILPRD_001",2027,72.6908957495749
"Region1","COM_CWH_OILPRD_001",2028,100.400155235607
"Region1","COM_CWH_OILPRD_001",2029,85.1331320332037
"Region1","COM_CWH_OILPRD_001",2030,104.927545100329
"Region1","COM_CWH_OILPRD_001",2031,99.705060646064
"Region1","COM_CWH_OILPRD_001",2032,177.13095583648
"Region1","COM_CWH_OILPRD_001",2033,131.489362510047
"Region1","COM_CWH_OILPRD_001",2034,126.370320832081
"Region1","COM_CWH_OILPRD_001",2035,136.758517251725
"Region1","COM_CWH_OILPRD_001",2036,148.000669066907
"Region1","COM_CWH_OILPRD_001",2037,160.16697529753
"Region1","COM_CWH_OILPRD_001",2038,173.333405340534
"Region1","COM_CWH_OILPRD_001",2039,217.590969489559
"Region1","COM_CWH_OILPRD_001",2040,234.970798922496
"Region1","COM_CWH_OILPRD_001",2041,219.689932493249
"Region1","COM_CWH_OILPRD_001",2042,302.825528235384
"Region1","COM_CWH_OILPRD_001",2043,295.175242575606
"Region1","COM_CWH_OILPRD_001",2044,357.878845015705
"Region1","COM_CWH_OILPRD_001",2045,314.548970581052
"Region1","COM_CWH_OILPRD_001",2046,339.950976101012
"Region1","COM_CWH_OILPRD_001",2047,367.419396439487
"Region1","COM_CWH_OILPRD_001",2048,397.123061764762
"Region1","COM_CWH_OILPRD_001",2049,578.076426757563
"Region1","COM_CWH_OILPRD_001",2050,762.96491572842
"Region1","COM_EE",2018,0
"Region1","COM_EE",2019,0
"Region1","COM_EE",2020,0
"Region1","COM_EE",2021,0
"Region1","COM_EE",2022,0
"Region1","COM_EE",2023,0
"Region1","COM_EE",2024,0
"Region1","COM_EE",2025,0
"Region1","COM_EE",2026,0
"Region1","COM_EE",2027,0
"Region1","COM_EE",2028,0
"Region1","COM_EE",2029,0
"Region1","COM_EE",2030,0
"Region1","COM_EE",2031,0
"Region1","COM_EE",2032,0
"Region1","COM_EE",2033,0
"Region1","COM_EE",2034,0
"Region1","COM_EE",2035,0
"Region1","COM_EE",2036,0
"Region1","COM_EE",2037,0
"Region1","COM_EE",2038,0
"Region1","COM_EE",2039,0
"Region1","COM_EE",2040,0
"Region1","COM_EE",2041,0
"Region1","COM_EE",2042,0
"Region1","COM_EE",2043,0
"Region1","COM_EE",2044,0
"Region1","COM_EE",2045,0
"Region1","COM_EE",2046,0
"Region1","COM_EE",2047,0
"Region1","COM_EE",2048,0
"Region1","COM_EE",2049,0
"Region1","COM_EE",2050,0
"Region1","COM_EL_APP_001",2018,414.467005076142
"Region1","COM_EL_APP_001",2019,448.531544597534
"Region1","COM_EL_APP_001",2020,485.406091370558
"Region1","COM_EL_APP_001",2021,525.308194343727
"Region1","COM_EL_APP_001",2022,568.49166062364
"Region1","COM_EL_APP_001",2023,615.228426395939
"Region1","COM_EL_APP_001",2024,665.808556925308
"Region1","COM_EL_APP_001",2025,720.540246555475
"Region1","COM_EL_APP_001",2026,779.767947788252
"Region1","COM_EL_APP_001",2027,843.854242204496
"Region1","COM_EL_APP_001",2028,913.234227701233
"Region1","COM_EL_APP_001",2029,988.306744017404
"Region1","COM_EL_APP_001",2030,1069.54314720812
"Region1","COM_EL_APP_001",2031,1157.46918056563
"Region1","COM_EL_APP_001",2032,1252.61058738216
"Region1","COM_EL_APP_001",2033,1355.58375634518
"Region1","COM_EL_APP_001",2034,1467.02320522117
"Region1","COM_EL_APP_001",2035,1587.61783901378
"Region1","COM_EL_APP_001",2036,1718.12907904278
"Region1","COM_EL_APP_001",2037,1859.37273386512
"Region1","COM_EL_APP_001",2038,2012.21899927484
"Region1","COM_EL_APP_001",2039,2177.6287164612
"Region1","COM_EL_APP_001",2040,2356.63524292966
"Region1","COM_EL_APP_001",2041,2550.36258158086
"Region1","COM_EL_APP_001",2042,2760.00725163162
"Region1","COM_EL_APP_001",2043,2986.89267585207
"Region1","COM_EL_APP_001",2044,3232.43292240754
"Region1","COM_EL_APP_001",2045,3498.15083393764
"Region1","COM_EL_APP_001",2046,3785.71428571429
"Region1","COM_EL_APP_001",2047,4096.91805656273
"Region1","COM_EL_APP_001",2048,4433.70195794054
"Region1","COM_EL_APP_001",2049,4798.18709209572
"Region1","COM_EL_APP_001",2050,5192.60333575054
"Region1","IMP_DSL",2018,1817.92065208017
"Region1","IMP_DSL",2019,1929.323307097
"Region1","IMP_DSL",2020,2068.6944945099
"Region1","IMP_DSL",2021,1475.88807568079
"Region1","IMP_DSL",2022,1585.25626073791
"Region1","IMP_DSL",2023,1699.43374849658
"Region1","IMP_DSL",2024,2019.84633750482
"Region1","IMP_DSL",2025,1952.68886255151
"Region1","IMP_DSL",2026,1694.36102163508
"Region1","IMP_DSL",2027,1815.96202850842
"Region1","IMP_DSL",2028,2090.52748831903
"Region1","IMP_DSL",2029,2140.40892899177
"Region1","IMP_DSL",2030,2038.36001167722
"Region1","IMP_DSL",2031,2129.85861854712
"Region1","IMP_DSL",2032,2016.68571302704
"Region1","IMP_DSL",2033,2086.15601208338
"Region1","IMP_DSL",2034,2175.36369345019
"Region1","IMP_DSL",2035,2285.31563261033
"Region1","IMP_DSL",2036,2448.24329278099
"Region1","IMP_DSL",2037,2622.67635216942
"Region1","IMP_DSL",2038,2809.42303706238
"Region1","IMP_DSL",2039,3085.42108963305
"Region1","IMP_DSL",2040,3316.30782455416
"Region1","IMP_DSL",2041,3550.70083549205
"Region1","IMP_DSL",2042,3835.59569562492
"Region1","IMP_DSL",2043,4139.67051365327
"Region1","IMP_DSL",2044,4487.96849396432
"Region1","IMP_DSL",2045,4810.66484767761
"Region1","IMP_DSL",2046,5180.4663813241
"Region1","IMP_DSL",2047,5844.33055437196
"Region1","IMP_DSL",2048,5996.63982593303
"Region1","IMP_DSL",2049,6595.3605240998
"Region1","IMP_DSL",2050,7225.81626922071
"Region1","IMP_GSL",2018,0
"Region1","IMP_GSL",2019,0
"Region1","IMP_GSL",2020,0
"Region1","IMP_GSL",2021,0
"Region1","IMP_GSL",2022,0
"Region1","IMP_GSL",2023,0
"Region1","IMP_GSL",2024,0
"Region1","IMP_GSL",2025,0
"Region1","IMP_GSL",2026,0
"Region1","IMP_GSL",2027,0
"Region1","IMP_GSL",2028,0
"Region1","IMP_GSL",2029,0
"Region1","IMP_GSL",2030,0
"Region1","IMP_GSL",2031,0
"Region1","IMP_GSL",2032,0
"Region1","IMP_GSL",2033,0
"Region1","IMP_GSL",2034,0
"Region1","IMP_GSL",2035,0
"Region1","IMP_GSL",2036,0
"Region1","IMP_GSL",2037,0
"Region1","IMP_GSL",2038,0
"Region1","IMP_GSL",2039,0
"Region1","IMP_GSL",2040,0
"Region1","IMP_GSL",2041,0
"Region1","IMP_GSL",2042,0
"Region1","IMP_GSL",2043,0
"Region1","IMP_GSL",2044,0
"Region1","IMP_GSL",2045,0
"Region1","IMP_GSL",2046,0
"Region1","IMP_GSL",2047,0
"Region1","IMP_GSL",2048,0
"Region1","IMP_GSL",2049,0
"Region1","IMP_GSL",2050,0
"Region1","IMP_KER",2018,0
"Region1","IMP_KER",2019,0
"Region1","IMP_KER",2020,0
"Region1","IMP_KER",2021,0
"Region1","IMP_KER",2022,0
"Region1","IMP_KER",2023,0
"Region1","IMP_KER",2024,0
"Region1","IMP_KER",2025,0
"Region1","IMP_KER",2026,0
"Region1","IMP_KER",2027,0
"Region1","IMP_KER",2028,0
"Region1","IMP_KER",2029,0
"Region1","IMP_KER",2030,0
"Region1","IMP_KER",2031,0
"Region1","IMP_KER",2032,0
"Region1","IMP_KER",2033,0
"Region1","IMP_KER",2034,0
"Region1","IMP_KER",2035,0
"Region1","IMP_KER",2036,0
"Region1","IMP_KER",2037,0
"Region1","IMP_KER",2038,0
"Region1","IMP_KER",2039,0
"Region1","IMP_KER",2040,0
"Region1","IMP_KER",2041,0
"Region1","IMP_KER",2042,0
"Region1","IMP_KER",2043,0
"Region1","IMP_KER",2044,0
