r,t,y,TotalCapacityAnnual
"Region1","IMP_LPG",2018,285.258319977153
"Region1","IMP_LPG",2019,244.101524984864
"Region1","IMP_LPG",2020,218.824937415865
"Region1","IMP_LPG",2021,193.497608411522
"Region1","IMP_LPG",2022,170.33484470347
"Region1","IMP_LPG",2023,149.08377439994
"Region1","IMP_LPG",2024,127.670867962396
"Region1","IMP_LPG",2025,106.257961528353
"Region1","IMP_LPG",2026,84.8450550811081
"Region1","IMP_LPG",2027,63.4321486450645
"Region1","IMP_LPG",2028,42.0849049563071
"Region1","IMP_LPG",2029,18.120959620152
"Region1","IMP_LPG",2030,0
"Region1","IMP_LPG",2031,0
"Region1","IMP_LPG",2032,0
"Region1","IMP_LPG",2033,0
"Region1","IMP_LPG",2034,0
"Region1","IMP_LPG",2035,0
"Region1","IMP_LPG",2036,0
"Region1","IMP_LPG",2037,0
"Region1","IMP_LPG",2038,0
"Region1","IMP_LPG",2039,0
"Region1","IMP_LPG",2040,0
"Region1","IMP_LPG",2041,0
"Region1","IMP_LPG",2042,0
"Region1","IMP_LPG",2043,0
"Region1","IMP_LPG",2044,0
"Region1","IMP_LPG",2045,0
"Region1","IMP_LPG",2046,0
"Region1","IMP_LPG",2047,226.397924182066
"Region1","IMP_LPG",2048,2834.71488487971
"Region1","IMP_LPG",2049,2570.55736713476
"Region1","IMP_LPG",2050,0
"Region1","IMP_OIL",2018,0
"Region1","IMP_OIL",2019,0
"Region1","IMP_OIL",2020,0
"Region1","IMP_OIL",2021,0
"Region1","IMP_OIL",2022,0
"Region1","IMP_OIL",2023,0
"Region1","IMP_OIL",2024,0
"Region1","IMP_OIL",2025,0
"Region1","IMP_OIL",2026,0
"Region1","IMP_OIL",2027,0
"Region1","IMP_OIL",2028,0
"Region1","IMP_OIL",2029,0
"Region1","IMP_OIL",2030,0
"Region1","IMP_OIL",2031,0
"Region1","IMP_OIL",2032,0
"Region1","IMP_OIL",2033,0
"Region1","IMP_OIL",2034,0
"Region1","IMP_OIL",2035,0
"Region1","IMP_OIL",2036,0
"Region1","IMP_OIL",2037,0
"Region1","IMP_OIL",2038,0
"Region1","IMP_OIL",2039,0
"Region1","IMP_OIL",2040,0
"Region1","IMP_OIL",2041,0
"Region1","IMP_OIL",2042,0
"Region1","IMP_OIL",2043,0
"Region1","IMP_OIL",2044,0
"Region1","IMP_OIL",2045,0
"Region1","IMP_OIL",2046,0
"Region1","IMP_OIL",2047,0
"Region1","IMP_OIL",2048,0
"Region1","IMP_OIL",2049,0
"Region1","IMP_OIL",2050,0
"Region1","IMP_OILPRD",2018,683.990005333637
"Region1","IMP_OILPRD",2019,262.957419749292
"Region1","IMP_OILPRD",2020,183.076268766153
"Region1","IMP_OILPRD",2021,35.2686152051305
"Region1","IMP_OILPRD",2022,0
"Region1","IMP_OILPRD",2023,0
"Region1","IMP_OILPRD",2024,0
"Region1","IMP_OILPRD",2025,0
"Region1","IMP_OILPRD",2026,0
"Region1","IMP_OILPRD",2027,0
"Region1","IMP_OILPRD",2028,0
"Region1","IMP_OILPRD",2029,0
"Region1","IMP_OILPRD",2030,0
"Region1","IMP_OILPRD",2031,0
"Region1","IMP_OILPRD",2032,0
"Region1","IMP_OILPRD",2033,0
"Region1","IMP_OILPRD",2034,0
"Region1","IMP_OILPRD",2035,0
"Region1","IMP_OILPRD",2036,0
"Region1","IMP_OILPRD",2037,0
"Region1","IMP_OILPRD",2038,0
"Region1","IMP_OILPRD",2039,0
"Region1","IMP_OILPRD",2040,0
"Region1","IMP_OILPRD",2041,0
"Region1","IMP_OILPRD",2042,0
"Region1","IMP_OILPRD",2043,116.967367657723
"Region1","IMP_OILPRD",2044,116.967367657723
"Region1","IMP_OILPRD",2045,116.967367657723
"Region1","IMP_OILPRD",2046,116.967367657723
"Region1","IMP_OILPRD",2047,116.967367657723
"Region1","IMP_OILPRD",2048,116.967367657723
"Region1","IMP_OILPRD",2049,116.967367657723
"Region1","IMP_OILPRD",2050,116.967367657723
"Region1","IND_ALL_BIO_001",2018,269.60596639664
"Region1","IND_ALL_BIO_001",2019,286.675276914153
"Region1","IND_ALL_BIO_001",2020,224.671638663866
"Region1","IND_ALL_BIO_001",2021,202.204474847485
"Region1","IND_ALL_BIO_001",2022,248.196847396768
"Region1","IND_ALL_BIO_001",2023,182.429721693735
"Region1","IND_ALL_BIO_001",2024,156.368332830626
"Region1","IND_ALL_BIO_001",2025,130.306944083527
"Region1","IND_ALL_BIO_001",2026,89.8686554755476
"Region1","IND_ALL_BIO_001",2027,114.968869771409
"Region1","IND_ALL_BIO_001",2028,62.0492118491921
"Region1","IND_ALL_BIO_001",2029,33.70074579958
"Region1","IND_ALL_BIO_001",2030,0
"Region1","IND_ALL_BIO_001",2031,0
"Region1","IND_ALL_BIO_001",2032,0
"Region1","IND_ALL_BIO_001",2033,0
"Region1","IND_ALL_BIO_001",2034,0
"Region1","IND_ALL_BIO_001",2035,0
"Region1","IND_ALL_BIO_001",2036,0
"Region1","IND_ALL_BIO_001",2037,0
"Region1","IND_ALL_BIO_001",2038,0
"Region1","IND_ALL_BIO_001",2039,0
"Region1","IND_ALL_BIO_001",2040,0
"Region1","IND_ALL_BIO_001",2041,0
"Region1","IND_ALL_BIO_001",2042,0
"Region1","IND_ALL_BIO_001",2043,0
"Region1","IND_ALL_BIO_001",2044,0
"Region1","IND_ALL_BIO_001",2045,0
"Region1","IND_ALL_BIO_001",2046,0
"Region1","IND_ALL_BIO_001",2047,0
"Region1","IND_ALL_BIO_001",2048,0
"Region1","IND_ALL_BIO_001",2049,0
"Region1","IND_ALL_BIO_001",2050,0
"Region1","IND_ALL_COA_001",2018,2221.03289781645
"Region1","IND_ALL_COA_001",2019,2674.04643446189
"Region1","IND_ALL_COA_001",2020,2603.79819020812
"Region1","IND_ALL_COA_001",2021,1902.2259387471
"Region1","IND_ALL_COA_001",2022,2991.98267570795
"Region1","IND_ALL_COA_001",2023,3188.1718706926
"Region1","IND_ALL_COA_001",2024,3385.794559536
"Region1","IND_ALL_COA_001",2025,3584.8780209826
"Region1","IND_ALL_COA_001",2026,3785.45004993177
"Region1","IND_ALL_COA_001",2027,2711.71153761021
"Region1","IND_ALL_COA_001",2028,3392.9926745201
"Region1","IND_ALL_COA_001",2029,2577.41775358536
"Region1","IND_ALL_COA_001",2030,2698.66483248325
"Region1","IND_ALL_COA_001",2031,2750.01749574958
"Region1","IND_ALL_COA_001",2032,2802.34734473447
"Region1","IND_ALL_COA_001",2033,2855.67297429743
"Region1","IND_ALL_COA_001",2034,2910.01333233323
"Region1","IND_ALL_COA_001",2035,2965.38772877288
"Region1","IND_ALL_COA_001",2036,4960.62002791003
"Region1","IND_ALL_COA_001",2037,3571.93710556845
"Region1","IND_ALL_COA_001",2038,3137.91379237924
"Region1","IND_ALL_COA_001",2039,4236.13871220412
"Region1","IND_ALL_COA_001",2040,3779.75217169373
"Region1","IND_ALL_COA_001",2041,3322.14742897535
"Region1","IND_ALL_COA_001",2042,3383.66249224923
"Region1","IND_ALL_COA_001",2043,3736.72916819423
"Region1","IND_ALL_COA_001",2044,3513.66256725673
"Region1","IND_ALL_COA_001",2045,3580.52375337534
"Region1","IND_ALL_COA_001",2046,3648.65723572357
"Region1","IND_ALL_COA_001",2047,3718.08722372237
"Region1","IND_ALL_COA_001",2048,3788.83838983898
"Region1","IND_ALL_COA_001",2049,3860.93587358736
"Region1","IND_ALL_COA_001",2050,3934.40529352935
"Region1","IND_ALL_EL_001",2018,358.556744055594
"Region1","IND_ALL_EL_001",2019,408.952408208851
"Region1","IND_ALL_EL_001",2020,416.492562888306
"Region1","IND_ALL_EL_001",2021,437.19848828824
"Region1","IND_ALL_EL_001",2022,174.990012354539
"Region1","IND_ALL_EL_001",2023,205.223815495097
"Region1","IND_ALL_EL_001",2024,221.892142857349
"Region1","IND_ALL_EL_001",2025,205.412770410313
"Region1","IND_ALL_EL_001",2026,248.133904550507
"Region1","IND_ALL_EL_001",2027,95.5397742124212
"Region1","IND_ALL_EL_001",2028,84.8833164971729
"Region1","IND_ALL_EL_001",2029,112.823996136284
"Region1","IND_ALL_EL_001",2030,0
"Region1","IND_ALL_EL_001",2031,0
"Region1","IND_ALL_EL_001",2032,0
"Region1","IND_ALL_EL_001",2033,0
"Region1","IND_ALL_EL_001",2034,0
"Region1","IND_ALL_EL_001",2035,0
"Region1","IND_ALL_EL_001",2036,0
"Region1","IND_ALL_EL_001",2037,0
"Region1","IND_ALL_EL_001",2038,0
"Region1","IND_ALL_EL_001",2039,0
"Region1","IND_ALL_EL_001",2040,0
"Region1","IND_ALL_EL_001",2041,0
"Region1","IND_ALL_EL_001",2042,0
"Region1","IND_ALL_EL_001",2043,0
"Region1","IND_ALL_EL_001",2044,0
"Region1","IND_ALL_EL_001",2045,0
"Region1","IND_ALL_EL_001",2046,0
"Region1","IND_ALL_EL_001",2047,0
"Region1","IND_ALL_EL_001",2048,0
"Region1","IND_ALL_EL_001",2049,0
"Region1","IND_ALL_EL_001",2050,0
"Region1","IND_ALL_NG_001",2018,473.792204220422
"Region1","IND_ALL_NG_001",2019,446.637076507651
"Region1","IND_ALL_NG_001",2020,419.48194879488
"Region1","IND_ALL_NG_001",2021,392.326821082108
"Region1","IND_ALL_NG_001",2022,365.171693369337
"Region1","IND_ALL_NG_001",2023,338.016565656566
"Region1","IND_ALL_NG_001",2024,310.861437943794
"Region1","IND_ALL_NG_001",2025,283.706310131013
"Region1","IND_ALL_NG_001",2026,256.551182418242
"Region1","IND_ALL_NG_001",2027,229.396054705471
"Region1","IND_ALL_NG_001",2028,202.240926992699
"Region1","IND_ALL_NG_001",2029,175.085799279928
"Region1","IND_ALL_NG_001",2030,0
"Region1","IND_ALL_NG_001",2031,0
"Region1","IND_ALL_NG_001",2032,0
"Region1","IND_ALL_NG_001",2033,0
"Region1","IND_ALL_NG_001",2034,0
"Region1","IND_ALL_NG_001",2035,0
"Region1","IND_ALL_NG_001",2036,0
"Region1","IND_ALL_NG_001",2037,0
"Region1","IND_ALL_NG_001",2038,0
"Region1","IND_ALL_NG_001",2039,0
"Region1","IND_ALL_NG_001",2040,0
"Region1","IND_ALL_NG_001",2041,0
"Region1","IND_ALL_NG_001",2042,0
"Region1","IND_ALL_NG_001",2043,0
"Region1","IND_ALL_NG_001",2044,0
"Region1","IND_ALL_NG_001",2045,0
"Region1","IND_ALL_NG_001",2046,0
"Region1","IND_ALL_NG_001",2047,0
"Region1","IND_ALL_NG_001",2048,0
"Region1","IND_ALL_NG_001",2049,0
"Region1","IND_ALL_NG_001",2050,0
"Region1","IND_ALL_OILPRD_001",2018,405.008013051585
"Region1","IND_ALL_OILPRD_001",2019,376.939743869428
"Region1","IND_ALL_OILPRD_001",2020,377.058490573686
"Region1","IND_ALL_OILPRD_001",2021,385.329200350765
"Region1","IND_ALL_OILPRD_001",2022,217.24102180218
"Region1","IND_ALL_OILPRD_001",2023,213.00459421834
"Region1","IND_ALL_OILPRD_001",2024,162.930766376638
"Region1","IND_ALL_OILPRD_001",2025,135.775638663866
"Region1","IND_ALL_OILPRD_001",2026,108.620510851085
"Region1","IND_ALL_OILPRD_001",2027,83.1744901441336
"Region1","IND_ALL_OILPRD_001",2028,62.9986362180974
"Region1","IND_ALL_OILPRD_001",2029,31.4993181090487
"Region1","IND_ALL_OILPRD_001",2030,0
"Region1","IND_ALL_OILPRD_001",2031,0
"Region1","IND_ALL_OILPRD_001",2032,0
"Region1","IND_ALL_OILPRD_001",2033,0
"Region1","IND_ALL_OILPRD_001",2034,0
"Region1","IND_ALL_OILPRD_001",2035,0
"Region1","IND_ALL_OILPRD_001",2036,0
"Region1","IND_ALL_OILPRD_001",2037,0
"Region1","IND_ALL_OILPRD_001",2038,0
"Region1","IND_ALL_OILPRD_001",2039,0
"Region1","IND_ALL_OILPRD_001",2040,0
"Region1","IND_ALL_OILPRD_001",2041,0
"Region1","IND_ALL_OILPRD_001",2042,0
"Region1","IND_ALL_OILPRD_001",2043,0
"Region1","IND_ALL_OILPRD_001",2044,0
"Region1","IND_ALL_OILPRD_001",2045,0
"Region1","IND_ALL_OILPRD_001",2046,0
"Region1","IND_ALL_OILPRD_001",2047,0
"Region1","IND_ALL_OILPRD_001",2048,0
"Region1","IND_ALL_OILPRD_001",2049,0
"Region1","IND_ALL_OILPRD_001",2050,0
"Region1","IND_EE",2018,0
"Region1","IND_EE",2019,0
"Region1","IND_EE",2020,0
"Region1","IND_EE",2021,0
"Region1","IND_EE",2022,0
"Region1","IND_EE",2023,0
"Region1","IND_EE",2024,0
"Region1","IND_EE",2025,0
"Region1","IND_EE",2026,0
"Region1","IND_EE",2027,0
"Region1","IND_EE",2028,0
"Region1","IND_EE",2029,0
"Region1","IND_EE",2030,0
"Region1","IND_EE",2031,0
"Region1","IND_EE",2032,0
"Region1","IND_EE",2033,0
"Region1","IND_EE",2034,0
"Region1","IND_EE",2035,0
"Region1","IND_EE",2036,0
"Region1","IND_EE",2037,0
"Region1","IND_EE",2038,0
"Region1","IND_EE",2039,0
"Region1","IND_EE",2040,0
"Region1","IND_EE",2041,0
"Region1","IND_EE",2042,0
"Region1","IND_EE",2043,0
"Region1","IND_EE",2044,0
"Region1","IND_EE",2045,0
"Region1","IND_EE",2046,0
"Region1","IND_EE",2047,0
"Region1","IND_EE",2048,0
"Region1","IND_EE",2049,0
"Region1","IND_EE",2050,0
"Region1","MIN_BIO",2018,2561.3456940382
"Region1","MIN_BIO",2019,2408.73317941974
"Region1","MIN_BIO",2020,2397.83621935555
"Region1","MIN_BIO",2021,2578.52708044555
"Region1","MIN_BIO",2022,2727.95040968888
"Region1","MIN_BIO",2023,2929.39962245709
"Region1","MIN_BIO",2024,3139.31238499963
"Region1","MIN_BIO",2025,3352.04742905342
"Region1","MIN_BIO",2026,3553.52425566424
"Region1","MIN_BIO",2027,3861.42369418761
"Region1","MIN_BIO",2028,4180.89430034112
"Region1","MIN_BIO",2029,4565.8350903443
"Region1","MIN_BIO",2030,5198.51094326246
"Region1","MIN_BIO",2031,5845.5506654187
"Region1","MIN_BIO",2032,6534.3799614077
"Region1","MIN_BIO",2033,7263.11721545482
"Region1","MIN_BIO",2034,7688.55602146097
"Region1","MIN_BIO",2035,7829.00127773052
"Region1","MIN_BIO",2036,7990.5140879359
"Region1","MIN_BIO",2037,6014.36658344166
"Region1","MIN_BIO",2038,3967.75537812348
"Region1","MIN_BIO",2039,3000.95224783006
"Region1","MIN_BIO",2040,3102.17108166518
"Region1","MIN_BIO",2041,3174.88339593432
"Region1","MIN_BIO",2042,3189.24498890417
"Region1","MIN_BIO",2043,3259.79272277756
"Region1","MIN_BIO",2044,3334.67725553083
"Region1","MIN_BIO",2045,3414.19530853614
"Region1","MIN_BIO",2046,3498.66555096038
"Region1","MIN_BIO",2047,3588.43030453574
"Region1","MIN_BIO",2048,3683.85738394367
"Region1","MIN_BIO",2049,4045.91628154609
"Region1","MIN_BIO",2050,3893.30932593787
"Region1","MIN_COA",2018,2221.03289781645
"Region1","MIN_COA",2019,4749.30652160671
"Region1","MIN_COA",2020,4963.02364770412
"Region1","MIN_COA",2021,4261.4513962431
"Region1","MIN_COA",2022,5351.20813320395
"Region1","MIN_COA",2023,5547.3973281886
"Region1","MIN_COA",2024,5745.020017032
"Region1","MIN_COA",2025,5944.1034784786
"Region1","MIN_COA",2026,6144.67550742776
"Region1","MIN_COA",2027,5070.93699510621
"Region1","MIN_COA",2028,5752.2181320161
"Region1","MIN_COA",2029,4936.64321108136
"Region1","MIN_COA",2030,5057.89028997925
"Region1","MIN_COA",2031,5109.24295324557
"Region1","MIN_COA",2032,5161.57280223047
"Region1","MIN_COA",2033,5214.89843179343
"Region1","MIN_COA",2034,5269.23878982923
"Region1","MIN_COA",2035,5324.61318626888
"Region1","MIN_COA",2036,7319.84548540603
"Region1","MIN_COA",2037,5931.16256306445
"Region1","MIN_COA",2038,5497.13924987524
"Region1","MIN_COA",2039,4391.60785744863
"Region1","MIN_COA",2040,6138.97762918974
"Region1","MIN_COA",2041,5677.82905745511
"Region1","MIN_COA",2042,5742.88794974522
"Region1","MIN_COA",2043,3736.72916819424
"Region1","MIN_COA",2044,3513.66256725673
"Region1","MIN_COA",2045,3580.52375337534
"Region1","MIN_COA",2046,3648.65723572357
"Region1","MIN_COA",2047,3718.08722372237
"Region1","MIN_COA",2048,3788.83838983899
"Region1","MIN_COA",2049,3860.93587358736
"Region1","MIN_COA",2050,3934.40529352935
"Region1","MIN_GEO",2018,236.126559771362
"Region1","MIN_GEO",2019,250.412465779199
"Region1","MIN_GEO",2020,225.371219201279
"Region1","MIN_GEO",2021,249.031088142639
"Region1","MIN_GEO",2022,250.412465779199
"Region1","MIN_GEO",2023,250.412465779199
"Region1","MIN_GEO",2024,250.412465779199
"Region1","MIN_GEO",2025,250.412465779199
"Region1","MIN_GEO",2026,250.412465779199
"Region1","MIN_GEO",2027,250.412465779199
"Region1","MIN_GEO",2028,250.412465779201
"Region1","MIN_GEO",2029,250.412465779199
"Region1","MIN_GEO",2030,250.412465779199
"Region1","MIN_GEO",2031,250.412465779199
"Region1","MIN_GEO",2032,250.412465779198
"Region1","MIN_GEO",2033,250.412465779198
"Region1","MIN_GEO",2034,956.34524250976
"Region1","MIN_GEO",2035,2169.59887883566
"Region1","MIN_GEO",2036,3514.75801598556
"Region1","MIN_GEO",2037,3598.4342016
"Region1","MIN_GEO",2038,3598.4342016
"Region1","MIN_GEO",2039,3598.4342016
"Region1","MIN_GEO",2040,3598.4342016
"Region1","MIN_GEO",2041,3598.4342016
"Region1","MIN_GEO",2042,3598.4342016
"Region1","MIN_GEO",2043,3598.4342016
"Region1","MIN_GEO",2044,3598.4342016
"Region1","MIN_GEO",2045,3598.4342016
"Region1","MIN_GEO",2046,3598.4342016
"Region1","MIN_GEO",2047,3598.4342016
"Region1","MIN_GEO",2048,3598.4342016
"Region1","MIN_GEO",2049,3598.4342016
"Region1","MIN_GEO",2050,3598.4342016
"Region1","MIN_HYD",2018,72.7490865024
"Region1","MIN_HYD",2019,315.567268657207
"Region1","MIN_HYD",2020,363.423034017759
"Region1","MIN_HYD",2021,417.454651365763
"Region1","MIN_HYD",2022,483.227373940982
"Region1","MIN_HYD",2023,548.491981292924
"Region1","MIN_HYD",2024,619.851113615378
"Region1","MIN_HYD",2025,697.993288720537
"Region1","MIN_HYD",2026,790.90239319669
"Region1","MIN_HYD",2027,861.80983511346
"Region1","MIN_HYD",2028,931.156488008541
"Region1","MIN_HYD",2029,983.450159999999
"Region1","MIN_HYD",2030,983.45016
"Region1","MIN_HYD",2031,983.45016
"Region1","MIN_HYD",2032,983.45016
"Region1","MIN_HYD",2033,983.45016
"Region1","MIN_HYD",2034,983.45016
"Region1","MIN_HYD",2035,983.45016
"Region1","MIN_HYD",2036,983.45016
"Region1","MIN_HYD",2037,983.45016
"Region1","MIN_HYD",2038,983.45016
"Region1","MIN_HYD",2039,983.45016
"Region1","MIN_HYD",2040,983.45016
"Region1","MIN_HYD",2041,983.45016
"Region1","MIN_HYD",2042,983.45016
"Region1","MIN_HYD",2043,983.45016
"Region1","MIN_HYD",2044,983.45016
"Region1","MIN_HYD",2045,983.45016
"Region1","MIN_HYD",2046,983.45016
"Region1","MIN_HYD",2047,983.45016
"Region1","MIN_HYD",2048,983.45016
"Region1","MIN_HYD",2049,983.450160000001
"Region1","MIN_HYD",2050,983.45016
"Region1","MIN_NGS",2018,871.943665462439
"Region1","MIN_NGS",2019,16.3985482149096
"Region1","MIN_NGS",2020,14.0011227048672
"Region1","MIN_NGS",2021,12.5103455956212
"Region1","MIN_NGS",2022,11.926216882668
"Region1","MIN_NGS",2023,8.4480800916448
"Region1","MIN_NGS",2024,8.94466266277721
"Region1","MIN_NGS",2025,5.20374791366675
"Region1","MIN_NGS",2026,6.23351842175026
"Region1","MIN_NGS",2027,43.4333806056084
"Region1","MIN_NGS",2028,161.621900817409
"Region1","MIN_NGS",2029,117.7395619655
"Region1","MIN_NGS",2030,603.221561515161
"Region1","MIN_NGS",2031,761.804958897896
"Region1","MIN_NGS",2032,855.676800005256
"Region1","MIN_NGS",2033,855.676800005256
"Region1","MIN_NGS",2034,855.676800005256
"Region1","MIN_NGS",2035,815.489197016917
"Region1","MIN_NGS",2036,789.783750690433
"Region1","MIN_NGS",2037,1913.15157510558
"Region1","MIN_NGS",2038,4537.8308146921
"Region1","MIN_NGS",2039,7124.37021197425
"Region1","MIN_NGS",2040,7823.75782630041
"Region1","MIN_NGS",2041,8210.1127074279
"Region1","MIN_NGS",2042,8715.17034144771
"Region1","MIN_NGS",2043,7777.6210915947
"Region1","MIN_NGS",2044,13079.5570838232
"Region1","MIN_NGS",2045,12128.3941706128
"Region1","MIN_NGS",2046,13615.4511503082
"Region1","MIN_NGS",2047,15224.7982791153
"Region1","MIN_NGS",2048,16966.3850335569
"Region1","MIN_NGS",2049,18851.1570830493
"Region1","MIN_NGS",2050,20890.8196940899
"Region1","MIN_OIL",2018,200.671043746615
"Region1","MIN_OIL",2019,1711.35682898373
"Region1","MIN_OIL",2020,1896.3342760045
"Region1","MIN_OIL",2021,1990.84740649503
"Region1","MIN_OIL",2022,1158.14228748482
"Region1","MIN_OIL",2023,1121.41892768622
"Region1","MIN_OIL",2024,864.301476891519
"Region1","MIN_OIL",2025,807.412649540515
"Region1","MIN_OIL",2026,621.859930365044
"Region1","MIN_OIL",2027,469.37320750103
"Region1","MIN_OIL",2028,511.120525656271
"Region1","MIN_OIL",2029,1193.47992
"Region1","MIN_OIL",2030,292.418419144307
"Region1","MIN_OIL",2031,292.418419144307
"Region1","MIN_OIL",2032,412.667935256831
"Region1","MIN_OIL",2033,905.611027994231
"Region1","MIN_OIL",2034,1100.83580268161
"Region1","MIN_OIL",2035,1193.47992
"Region1","MIN_OIL",2036,1193.47992
"Region1","MIN_OIL",2037,1193.47992
"Region1","MIN_OIL",2038,1193.47992
"Region1","MIN_OIL",2039,1193.47992
"Region1","MIN_OIL",2040,1193.47992
"Region1","MIN_OIL",2041,1193.47992
"Region1","MIN_OIL",2042,1193.47992
"Region1","MIN_OIL",2043,0
"Region1","MIN_OIL",2044,0
"Region1","MIN_OIL",2045,0
"Region1","MIN_OIL",2046,0
"Region1","MIN_OIL",2047,0
"Region1","MIN_OIL",2048,0
"Region1","MIN_OIL",2049,0
"Region1","MIN_OIL",2050,0
"Region1","MIN_SOL",2018,2.4976512
"Region1","MIN_SOL",2019,45.2352384
"Region1","MIN_SOL",2020,86.8627584
"Region1","MIN_SOL",2021,128.4902784
"Region1","MIN_SOL",2022,170.1177984
"Region1","MIN_SOL",2023,211.7453184
"Region1","MIN_SOL",2024,253.3728384
"Region1","MIN_SOL",2025,295.0003584
"Region1","MIN_SOL",2026,336.6278784
"Region1","MIN_SOL",2027,378.2553984
"Region1","MIN_SOL",2028,419.8829184
"Region1","MIN_SOL",2029,461.5104384
"Region1","MIN_SOL",2030,503.1379584
"Region1","MIN_SOL",2031,544.7654784
"Region1","MIN_SOL",2032,586.3929984
"Region1","MIN_SOL",2033,628.0205184
"Region1","MIN_SOL",2034,669.6480384
"Region1","MIN_SOL",2035,711.2755584
"Region1","MIN_SOL",2036,752.9030784
"Region1","MIN_SOL",2037,794.5305984
"Region1","MIN_SOL",2038,836.1581184
"Region1","MIN_SOL",2039,877.7856384
"Region1","MIN_SOL",2040,1084.30296965208
"Region1","MIN_SOL",2041,1335.81277713864
"Region1","MIN_SOL",2042,1624.43772815163
"Region1","MIN_SOL",2043,1865.286908419
"Region1","MIN_SOL",2044,1899.49487471563
"Region1","MIN_SOL",2045,1933.70284091225
"Region1","MIN_SOL",2046,1967.91080720888
"Region1","MIN_SOL",2047,2002.1187734055
"Region1","MIN_SOL",2048,2036.32673970213
"Region1","MIN_SOL",2049,2070.53470629879
"Region1","MIN_SOL",2050,2104.74267209537
"Region1","MIN_WND",2018,0.270831168
"Region1","MIN_WND",2019,0.270831168
"Region1","MIN_WND",2020,0.270831168
"Region1","MIN_WND",2021,0.270831168
"Region1","MIN_WND",2022,0.270831168
"Region1","MIN_WND",2023,0.270831168
"Region1","MIN_WND",2024,0.270831167999995
"Region1","MIN_WND",2025,0.270831167999995
"Region1","MIN_WND",2026,0.270831167999995
"Region1","MIN_WND",2027,0.270831168
"Region1","MIN_WND",2028,0.270831168
"Region1","MIN_WND",2029,0.270831168
"Region1","MIN_WND",2030,0.270831168
"Region1","MIN_WND",2031,0.270831168
"Region1","MIN_WND",2032,0.270831168
"Region1","MIN_WND",2033,0.270831168
"Region1","MIN_WND",2034,0.270831168
"Region1","MIN_WND",2035,0.270831168
"Region1","MIN_WND",2036,0.270831168
"Region1","MIN_WND",2037,0.270831168
"Region1","MIN_WND",2038,0.270831168
"Region1","MIN_WND",2039,15.6938232728651
"Region1","MIN_WND",2040,33.1411824
"Region1","MIN_WND",2041,33.1411824
"Region1","MIN_WND",2042,33.1411824
"Region1","MIN_WND",2043,33.1411824
"Region1","MIN_WND",2044,33.1411824
"Region1","MIN_WND",2045,33.1411824
"Region1","MIN_WND",2046,33.1411824
"Region1","MIN_WND",2047,33.1411824
"Region1","MIN_WND",2048,33.1411824
"Region1","MIN_WND",2049,33.1411824
"Region1","MIN_WND",2050,33.1411824
"Region1","OTH_ALL_BIO_001",2018,0
"Region1","OTH_ALL_BIO_001",2019,30.5185504989764
"Region1","OTH_ALL_BIO_001",2020,40.9650894336404
"Region1","OTH_ALL_BIO_001",2021,61.869354599113
"Region1","OTH_ALL_BIO_001",2022,61.869354599113
"Region1","OTH_ALL_BIO_001",2023,61.869354599113
"Region1","OTH_ALL_BIO_001",2024,100.302084016401
"Region1","OTH_ALL_BIO_001",2025,100.302084016401
"Region1","OTH_ALL_BIO_001",2026,100.302084016401
"Region1","OTH_ALL_BIO_001",2027,113.712994058406
"Region1","OTH_ALL_BIO_001",2028,127.344978606861
"Region1","OTH_ALL_BIO_001",2029,141.207074260426
"Region1","OTH_ALL_BIO_001",2030,155.308687068707
"Region1","OTH_ALL_BIO_001",2031,161.657100410041
"Region1","OTH_ALL_BIO_001",2032,168.26501230123
"Region1","OTH_ALL_BIO_001",2033,175.14302970297
"Region1","OTH_ALL_BIO_001",2034,197.510399739976
"Region1","OTH_ALL_BIO_001",2035,197.510399739976
"Region1","OTH_ALL_BIO_001",2036,197.510399739976
"Region1","OTH_ALL_BIO_001",2037,205.583854585459
"Region1","OTH_ALL_BIO_001",2038,213.987320832083
"Region1","OTH_ALL_BIO_001",2039,560.192374337433
"Region1","OTH_ALL_BIO_001",2040,901.131920892088
"Region1","OTH_ALL_BIO_001",2041,901.131920892088
"Region1","OTH_ALL_BIO_001",2042,901.131920892088
"Region1","OTH_ALL_BIO_001",2043,901.131920892088
"Region1","OTH_ALL_BIO_001",2044,901.131920892088
"Region1","OTH_ALL_BIO_001",2045,901.131920892088
"Region1","OTH_ALL_BIO_001",2046,901.131920892088
"Region1","OTH_ALL_BIO_001",2047,901.131920892088
"Region1","OTH_ALL_BIO_001",2048,901.131920892088
"Region1","OTH_ALL_BIO_001",2049,1205.42376867295
"Region1","OTH_ALL_BIO_001",2050,1194.97722973829
"Region1","OTH_ALL_EL_001",2018,69.8725376722263
"Region1","OTH_ALL_EL_001",2019,69.8725376722263
"Region1","OTH_ALL_EL_001",2020,69.8725376722263
"Region1","OTH_ALL_EL_001",2021,69.8725376722263
"Region1","OTH_ALL_EL_001",2022,69.8725376722263
"Region1","OTH_ALL_EL_001",2023,69.8725376722263
"Region1","OTH_ALL_EL_001",2024,69.8725376722263
"Region1","OTH_ALL_EL_001",2025,69.8725376722263
"Region1","OTH_ALL_EL_001",2026,69.8725376722263
"Region1","OTH_ALL_EL_001",2027,69.8725376722263
"Region1","OTH_ALL_EL_001",2028,69.8725376722263
