r,t,y,TotalCapacityAnnual
"Region1","IMP_LNG",2024,0
"Region1","IMP_LNG",2025,0
"Region1","IMP_LNG",2026,0
"Region1","IMP_LNG",2027,0
"Region1","IMP_LNG",2028,0
"Region1","IMP_LNG",2029,0
"Region1","IMP_LNG",2030,0
"Region1","IMP_LNG",2031,0
"Region1","IMP_LNG",2032,0
"Region1","IMP_LNG",2033,0
"Region1","IMP_LNG",2034,0
"Region1","IMP_LNG",2035,0
"Region1","IMP_LPG",2018,327.732391587159
"Region1","IMP_LPG",2019,300.421358869887
"Region1","IMP_LPG",2020,273.110326325633
"Region1","IMP_LPG",2021,245.79929360236
"Region1","IMP_LPG",2022,218.488261061106
"Region1","IMP_LPG",2023,191.177228336834
"Region1","IMP_LPG",2024,163.86619579558
"Region1","IMP_LPG",2025,136.555163163316
"Region1","IMP_LPG",2026,109.244130530053
"Region1","IMP_LPG",2027,81.9330978977898
"Region1","IMP_LPG",2028,54.6220652645265
"Region1","IMP_LPG",2029,27.3110326322632
"Region1","IMP_LPG",2030,0
"Region1","IMP_LPG",2031,0
"Region1","IMP_LPG",2032,0
"Region1","IMP_LPG",2033,0
"Region1","IMP_LPG",2034,0
"Region1","IMP_LPG",2035,0
"Region1","IMP_OIL",2018,0
"Region1","IMP_OIL",2019,0
"Region1","IMP_OIL",2020,0
"Region1","IMP_OIL",2021,0
"Region1","IMP_OIL",2022,0
"Region1","IMP_OIL",2023,0
"Region1","IMP_OIL",2024,0
"Region1","IMP_OIL",2025,0
"Region1","IMP_OIL",2026,0
"Region1","IMP_OIL",2027,0
"Region1","IMP_OIL",2028,0
"Region1","IMP_OIL",2029,0
"Region1","IMP_OIL",2030,0
"Region1","IMP_OIL",2031,0
"Region1","IMP_OIL",2032,0
"Region1","IMP_OIL",2033,0
"Region1","IMP_OIL",2034,0
"Region1","IMP_OIL",2035,0
"Region1","IMP_OILPRD",2018,0
"Region1","IMP_OILPRD",2019,0
"Region1","IMP_OILPRD",2020,0
"Region1","IMP_OILPRD",2021,0
"Region1","IMP_OILPRD",2022,0
"Region1","IMP_OILPRD",2023,0
"Region1","IMP_OILPRD",2024,0
"Region1","IMP_OILPRD",2025,0
"Region1","IMP_OILPRD",2026,0
"Region1","IMP_OILPRD",2027,0
"Region1","IMP_OILPRD",2028,0
"Region1","IMP_OILPRD",2029,0
"Region1","IMP_OILPRD",2030,0
"Region1","IMP_OILPRD",2031,0
"Region1","IMP_OILPRD",2032,0
"Region1","IMP_OILPRD",2033,0
"Region1","IMP_OILPRD",2034,0
"Region1","IMP_OILPRD",2035,0
"Region1","IND_BIO_AUTOPRD",2018,58.1738673557358
"Region1","IND_BIO_AUTOPRD",2019,104.523256409641
"Region1","IND_BIO_AUTOPRD",2020,151.931681327133
"Region1","IND_BIO_AUTOPRD",2021,200.455408724873
"Region1","IND_BIO_AUTOPRD",2022,250.153694673467
"Region1","IND_BIO_AUTOPRD",2023,301.088943773877
"Region1","IND_BIO_AUTOPRD",2024,353.326875342034
"Region1","IND_BIO_AUTOPRD",2025,406.936701334633
"Region1","IND_BIO_AUTOPRD",2026,461.991310725573
"Region1","IND_BIO_AUTOPRD",2027,518.56746489599
"Region1","IND_BIO_AUTOPRD",2028,576.746003445344
"Region1","IND_BIO_AUTOPRD",2029,636.612061052105
"Region1","IND_BIO_AUTOPRD",2030,698.255295579558
"Region1","IND_BIO_AUTOPRD",2031,735.353636463646
"Region1","IND_BIO_AUTOPRD",2032,774.42301410141
"Region1","IND_BIO_AUTOPRD",2033,815.568149914991
"Region1","IND_BIO_AUTOPRD",2034,858.899329032904
"Region1","IND_BIO_AUTOPRD",2035,904.532696069607
"Region1","IND_CHEM_BIO_001",2018,50.077810031003
"Region1","IND_CHEM_BIO_001",2019,121.817098289829
"Region1","IND_CHEM_BIO_001",2020,195.125082048206
"Region1","IND_CHEM_BIO_001",2021,270.08505390539
"Region1","IND_CHEM_BIO_001",2022,346.784728882888
"Region1","IND_CHEM_BIO_001",2023,425.316479587958
"Region1","IND_CHEM_BIO_001",2024,505.777583278327
"Region1","IND_CHEM_BIO_001",2025,588.270482268226
"Region1","IND_CHEM_BIO_001",2026,672.903058475848
"Region1","IND_CHEM_BIO_001",2027,759.788921612161
"Region1","IND_CHEM_BIO_001",2028,849.047713622363
"Region1","IND_CHEM_BIO_001",2029,940.805430603062
"Region1","IND_CHEM_BIO_001",2030,1035.19475577558
"Region1","IND_CHEM_BIO_001",2031,1090.16022732273
"Region1","IND_CHEM_BIO_001",2032,1129.76298046461
"Region1","IND_CHEM_BIO_001",2033,1129.76298046461
"Region1","IND_CHEM_BIO_001",2034,1129.76298046461
"Region1","IND_CHEM_BIO_001",2035,1129.76298046461
"Region1","IND_CHEM_COA_001",2018,228.132245224522
"Region1","IND_CHEM_COA_001",2019,228.132245224522
"Region1","IND_CHEM_COA_001",2020,228.132245224522
"Region1","IND_CHEM_COA_001",2021,228.132245224522
"Region1","IND_CHEM_COA_001",2022,228.132245224522
"Region1","IND_CHEM_COA_001",2023,228.132245224522
"Region1","IND_CHEM_COA_001",2024,228.132245224522
"Region1","IND_CHEM_COA_001",2025,228.132245224522
"Region1","IND_CHEM_COA_001",2026,228.132245224522
"Region1","IND_CHEM_COA_001",2027,228.132245224522
"Region1","IND_CHEM_COA_001",2028,228.132245224522
"Region1","IND_CHEM_COA_001",2029,228.132245224522
"Region1","IND_CHEM_COA_001",2030,228.132245224522
"Region1","IND_CHEM_COA_001",2031,228.132245224522
"Region1","IND_CHEM_COA_001",2032,228.132245224522
"Region1","IND_CHEM_COA_001",2033,228.132245224522
"Region1","IND_CHEM_COA_001",2034,229.022902290229
"Region1","IND_CHEM_COA_001",2035,229.022902290229
"Region1","IND_CHEM_DSL_001",2018,55.6420110411041
"Region1","IND_CHEM_DSL_001",2019,64.3288385591904
"Region1","IND_CHEM_DSL_001",2020,64.3288385591904
"Region1","IND_CHEM_DSL_001",2021,64.3288385591904
"Region1","IND_CHEM_DSL_001",2022,64.3288385591904
"Region1","IND_CHEM_DSL_001",2023,64.3288385591903
"Region1","IND_CHEM_DSL_001",2024,64.3288385591905
"Region1","IND_CHEM_DSL_001",2025,64.3288385591903
"Region1","IND_CHEM_DSL_001",2026,64.3288385591904
"Region1","IND_CHEM_DSL_001",2027,64.3288385591904
"Region1","IND_CHEM_DSL_001",2028,64.3288385591904
"Region1","IND_CHEM_DSL_001",2029,64.3288385591904
"Region1","IND_CHEM_DSL_001",2030,64.3288385591904
"Region1","IND_CHEM_DSL_001",2031,64.3288385591903
"Region1","IND_CHEM_DSL_001",2032,64.3288385591904
"Region1","IND_CHEM_DSL_001",2033,64.3288385591904
"Region1","IND_CHEM_DSL_001",2034,64.3288385591904
"Region1","IND_CHEM_DSL_001",2035,64.3288385591904
"Region1","IND_CHEM_ELC_001",2018,104.076143956875
"Region1","IND_CHEM_ELC_001",2019,107.106941604899
"Region1","IND_CHEM_ELC_001",2020,107.106941604899
"Region1","IND_CHEM_ELC_001",2021,121.5502914129
"Region1","IND_CHEM_ELC_001",2022,121.5502914129
"Region1","IND_CHEM_ELC_001",2023,121.5502914129
"Region1","IND_CHEM_ELC_001",2024,121.5502914129
"Region1","IND_CHEM_ELC_001",2025,121.5502914129
"Region1","IND_CHEM_ELC_001",2026,121.5502914129
"Region1","IND_CHEM_ELC_001",2027,121.5502914129
"Region1","IND_CHEM_ELC_001",2028,161.603150517901
"Region1","IND_CHEM_ELC_001",2029,161.603150517901
"Region1","IND_CHEM_ELC_001",2030,170.908461599821
"Region1","IND_CHEM_ELC_001",2031,243.198253626985
"Region1","IND_CHEM_ELC_001",2032,243.198253626984
"Region1","IND_CHEM_ELC_001",2033,243.198253626985
"Region1","IND_CHEM_ELC_001",2034,243.198253626985
"Region1","IND_CHEM_ELC_001",2035,325.569266207051
"Region1","IND_CHEM_NGS_001",2018,222.56804410441
"Region1","IND_CHEM_NGS_001",2019,222.56804410441
"Region1","IND_CHEM_NGS_001",2020,222.56804410441
"Region1","IND_CHEM_NGS_001",2021,222.56804410441
"Region1","IND_CHEM_NGS_001",2022,222.56804410441
"Region1","IND_CHEM_NGS_001",2023,222.56804410441
"Region1","IND_CHEM_NGS_001",2024,222.56804410441
"Region1","IND_CHEM_NGS_001",2025,222.56804410441
"Region1","IND_CHEM_NGS_001",2026,222.56804410441
"Region1","IND_CHEM_NGS_001",2027,222.56804410441
"Region1","IND_CHEM_NGS_001",2028,222.56804410441
"Region1","IND_CHEM_NGS_001",2029,222.56804410441
"Region1","IND_CHEM_NGS_001",2030,222.56804410441
"Region1","IND_CHEM_NGS_001",2031,222.56804410441
"Region1","IND_CHEM_NGS_001",2032,222.56804410441
"Region1","IND_CHEM_NGS_001",2033,222.56804410441
"Region1","IND_CHEM_NGS_001",2034,222.56804410441
"Region1","IND_CHEM_NGS_001",2035,222.56804410441
"Region1","IND_CMNT_COA_001",2018,474.960206250624
"Region1","IND_CMNT_COA_001",2019,475.047504750475
"Region1","IND_CMNT_COA_001",2020,475.047504750475
"Region1","IND_CMNT_COA_001",2021,475.047504750475
"Region1","IND_CMNT_COA_001",2022,475.047504750475
"Region1","IND_CMNT_COA_001",2023,475.047504750475
"Region1","IND_CMNT_COA_001",2024,475.047504750475
"Region1","IND_CMNT_COA_001",2025,475.047504750475
"Region1","IND_CMNT_COA_001",2026,475.047504750475
"Region1","IND_CMNT_COA_001",2027,475.047504750475
"Region1","IND_CMNT_COA_001",2028,475.047504750475
"Region1","IND_CMNT_COA_001",2029,475.047504750475
"Region1","IND_CMNT_COA_001",2030,475.047504750475
"Region1","IND_CMNT_COA_001",2031,475.047504750475
"Region1","IND_CMNT_COA_001",2032,475.047504750475
"Region1","IND_CMNT_COA_001",2033,475.047504750475
"Region1","IND_CMNT_COA_001",2034,475.047504750475
"Region1","IND_CMNT_COA_001",2035,475.047504750475
"Region1","IND_CMNT_DSL_001",2018,12.3366287328733
"Region1","IND_CMNT_DSL_001",2019,12.3366287328733
"Region1","IND_CMNT_DSL_001",2020,14.908623484409
"Region1","IND_CMNT_DSL_001",2021,14.908623484409
"Region1","IND_CMNT_DSL_001",2022,14.908623484409
"Region1","IND_CMNT_DSL_001",2023,14.908623484409
"Region1","IND_CMNT_DSL_001",2024,14.908623484409
"Region1","IND_CMNT_DSL_001",2025,14.908623484409
"Region1","IND_CMNT_DSL_001",2026,14.908623484409
"Region1","IND_CMNT_DSL_001",2027,14.908623484409
"Region1","IND_CMNT_DSL_001",2028,14.908623484409
"Region1","IND_CMNT_DSL_001",2029,14.908623484409
"Region1","IND_CMNT_DSL_001",2030,14.908623484409
"Region1","IND_CMNT_DSL_001",2031,14.908623484409
"Region1","IND_CMNT_DSL_001",2032,14.908623484409
"Region1","IND_CMNT_DSL_001",2033,14.908623484409
"Region1","IND_CMNT_DSL_001",2034,14.908623484409
"Region1","IND_CMNT_DSL_001",2035,14.908623484409
"Region1","IND_CMNT_ELC_001",2018,29.2054970647941
"Region1","IND_CMNT_ELC_001",2019,29.2054970647941
"Region1","IND_CMNT_ELC_001",2020,29.2054970647941
"Region1","IND_CMNT_ELC_001",2021,29.2054970647941
"Region1","IND_CMNT_ELC_001",2022,30.5981942687474
"Region1","IND_CMNT_ELC_001",2023,34.5051941194119
"Region1","IND_CMNT_ELC_001",2024,34.5051941194119
"Region1","IND_CMNT_ELC_001",2025,34.5051941194119
"Region1","IND_CMNT_ELC_001",2026,35.5400107305621
"Region1","IND_CMNT_ELC_001",2027,47.9469590940478
"Region1","IND_CMNT_ELC_001",2028,47.9469590940478
"Region1","IND_CMNT_ELC_001",2029,47.9469590940478
"Region1","IND_CMNT_ELC_001",2030,47.9469590940478
"Region1","IND_CMNT_ELC_001",2031,47.9469590940478
"Region1","IND_CMNT_ELC_001",2032,47.9469590940478
"Region1","IND_CMNT_ELC_001",2033,47.9469590940478
"Region1","IND_CMNT_ELC_001",2034,47.9469590940478
"Region1","IND_CMNT_ELC_001",2035,68.1719543786647
"Region1","IND_CMNT_NGS_001",2018,129.534601660166
"Region1","IND_CMNT_NGS_001",2019,154.000590349035
"Region1","IND_CMNT_NGS_001",2020,179.451102810281
"Region1","IND_CMNT_NGS_001",2021,205.833059443945
"Region1","IND_CMNT_NGS_001",2022,233.181984615462
"Region1","IND_CMNT_NGS_001",2023,261.534757251725
"Region1","IND_CMNT_NGS_001",2024,290.9296630013
"Region1","IND_CMNT_NGS_001",2025,321.406447618762
"Region1","IND_CMNT_NGS_001",2026,353.006372710271
"Region1","IND_CMNT_NGS_001",2027,385.772273510351
"Region1","IND_CMNT_NGS_001",2028,419.748619063907
"Region1","IND_CMNT_NGS_001",2029,454.981574148415
"Region1","IND_CMNT_NGS_001",2030,491.519064566457
"Region1","IND_CMNT_NGS_001",2031,528.382790989099
"Region1","IND_CMNT_NGS_001",2032,566.652458375838
"Region1","IND_CMNT_NGS_001",2033,606.38168518852
"Region1","IND_CMNT_NGS_001",2034,647.626138533853
"Region1","IND_CMNT_NGS_001",2035,690.443608080808
"Region1","IND_FOOD_BIO_001",2018,168.701171007101
"Region1","IND_FOOD_BIO_001",2019,216.247509620962
"Region1","IND_FOOD_BIO_001",2020,265.016321022102
"Region1","IND_FOOD_BIO_001",2021,315.070904590459
"Region1","IND_FOOD_BIO_001",2022,366.477837753776
"Region1","IND_FOOD_BIO_001",2023,419.307145034503
"Region1","IND_FOOD_BIO_001",2024,473.632476707671
"Region1","IND_FOOD_BIO_001",2025,529.531296919692
"Region1","IND_FOOD_BIO_001",2026,587.085080778078
"Region1","IND_FOOD_BIO_001",2027,646.379522072208
"Region1","IND_FOOD_BIO_001",2028,707.504752063206
"Region1","IND_FOOD_BIO_001",2029,770.555568742874
"Region1","IND_FOOD_BIO_001",2030,835.631678887889
"Region1","IND_FOOD_BIO_001",2031,878.900623692369
"Region1","IND_FOOD_BIO_001",2032,924.410031383138
"Region1","IND_FOOD_BIO_001",2033,924.410031383138
"Region1","IND_FOOD_BIO_001",2034,924.410031383138
"Region1","IND_FOOD_BIO_001",2035,924.556384148415
"Region1","IND_FOOD_COA_001",2018,150.463206520652
"Region1","IND_FOOD_COA_001",2019,150.463206520652
"Region1","IND_FOOD_COA_001",2020,150.463206520652
"Region1","IND_FOOD_COA_001",2021,150.463206520652
"Region1","IND_FOOD_COA_001",2022,150.463206520652
"Region1","IND_FOOD_COA_001",2023,150.463206520652
"Region1","IND_FOOD_COA_001",2024,150.463206520652
"Region1","IND_FOOD_COA_001",2025,150.463206520652
"Region1","IND_FOOD_COA_001",2026,150.463206520652
"Region1","IND_FOOD_COA_001",2027,150.463206520652
"Region1","IND_FOOD_COA_001",2028,150.463206520652
"Region1","IND_FOOD_COA_001",2029,150.463206520652
"Region1","IND_FOOD_COA_001",2030,150.463206520652
"Region1","IND_FOOD_COA_001",2031,150.463206520652
"Region1","IND_FOOD_COA_001",2032,150.463206520652
"Region1","IND_FOOD_COA_001",2033,150.463206520652
"Region1","IND_FOOD_COA_001",2034,151.015101510151
"Region1","IND_FOOD_COA_001",2035,151.015101510152
"Region1","IND_FOOD_DSL_001",2018,86.6303310331033
"Region1","IND_FOOD_DSL_001",2019,86.7725147948637
"Region1","IND_FOOD_DSL_001",2020,96.3864978887241
"Region1","IND_FOOD_DSL_001",2021,96.3864978887241
"Region1","IND_FOOD_DSL_001",2022,96.3864978887241
"Region1","IND_FOOD_DSL_001",2023,96.3864978887241
"Region1","IND_FOOD_DSL_001",2024,96.3864978887241
"Region1","IND_FOOD_DSL_001",2025,96.3864978887241
"Region1","IND_FOOD_DSL_001",2026,96.3864978887241
"Region1","IND_FOOD_DSL_001",2027,96.3864978887241
"Region1","IND_FOOD_DSL_001",2028,96.3864978887241
"Region1","IND_FOOD_DSL_001",2029,96.3864978887241
"Region1","IND_FOOD_DSL_001",2030,96.3864978887241
"Region1","IND_FOOD_DSL_001",2031,96.3864978887241
"Region1","IND_FOOD_DSL_001",2032,96.3864978887241
"Region1","IND_FOOD_DSL_001",2033,96.3864978887241
"Region1","IND_FOOD_DSL_001",2034,96.3864978887241
"Region1","IND_FOOD_DSL_001",2035,96.3864978887241
"Region1","IND_FOOD_ELC_001",2018,70.4694590940478
"Region1","IND_FOOD_ELC_001",2019,70.4694590940478
"Region1","IND_FOOD_ELC_001",2020,70.4694590940478
"Region1","IND_FOOD_ELC_001",2021,70.4694590940478
"Region1","IND_FOOD_ELC_001",2022,70.4694590940478
"Region1","IND_FOOD_ELC_001",2023,70.4694590940478
"Region1","IND_FOOD_ELC_001",2024,77.9562055102886
"Region1","IND_FOOD_ELC_001",2025,77.9562055102886
"Region1","IND_FOOD_ELC_001",2026,81.7029875988302
"Region1","IND_FOOD_ELC_001",2027,86.2383514017401
"Region1","IND_FOOD_ELC_001",2028,117.795057398099
"Region1","IND_FOOD_ELC_001",2029,117.795057398099
"Region1","IND_FOOD_ELC_001",2030,117.795057398099
"Region1","IND_FOOD_ELC_001",2031,117.795057398099
"Region1","IND_FOOD_ELC_001",2032,201.269212927355
"Region1","IND_FOOD_ELC_001",2033,253.637194509451
"Region1","IND_FOOD_ELC_001",2034,253.637194509451
"Region1","IND_FOOD_ELC_001",2035,267.730151407504
"Region1","IND_FOOD_NGS_001",2018,50.154402170217
"Region1","IND_FOOD_NGS_001",2019,50.154402170217
"Region1","IND_FOOD_NGS_001",2020,50.154402170217
"Region1","IND_FOOD_NGS_001",2021,50.154402170217
"Region1","IND_FOOD_NGS_001",2022,50.154402170217
"Region1","IND_FOOD_NGS_001",2023,50.154402170217
"Region1","IND_FOOD_NGS_001",2024,50.154402170217
"Region1","IND_FOOD_NGS_001",2025,50.154402170217
"Region1","IND_FOOD_NGS_001",2026,50.154402170217
"Region1","IND_FOOD_NGS_001",2027,50.154402170217
"Region1","IND_FOOD_NGS_001",2028,50.154402170217
"Region1","IND_FOOD_NGS_001",2029,50.154402170217
"Region1","IND_FOOD_NGS_001",2030,50.154402170217
"Region1","IND_FOOD_NGS_001",2031,50.154402170217
"Region1","IND_FOOD_NGS_001",2032,50.154402170217
"Region1","IND_FOOD_NGS_001",2033,50.154402170217
"Region1","IND_FOOD_NGS_001",2034,50.154402170217
"Region1","IND_FOOD_NGS_001",2035,50.154402170217
"Region1","IND_OTH_BIO",2018,116.347734711472
"Region1","IND_OTH_BIO",2019,209.046512819282
"Region1","IND_OTH_BIO",2020,303.863362654266
"Region1","IND_OTH_BIO",2021,400.910817449745
"Region1","IND_OTH_BIO",2022,500.307389346935
"Region1","IND_OTH_BIO",2023,602.177887547754
"Region1","IND_OTH_BIO",2024,706.653750684068
"Region1","IND_OTH_BIO",2025,813.873402669267
"Region1","IND_OTH_BIO",2026,923.982621451145
"Region1","IND_OTH_BIO",2027,1037.13492979198
"Region1","IND_OTH_BIO",2028,1153.49200689069
"Region1","IND_OTH_BIO",2029,1273.22412210421
"Region1","IND_OTH_BIO",2030,1396.51059115912
"Region1","IND_OTH_BIO",2031,1470.70727292729
"Region1","IND_OTH_BIO",2032,1548.84602820282
"Region1","IND_OTH_BIO",2033,1631.13629982998
"Region1","IND_OTH_BIO",2034,1717.79865806581
"Region1","IND_OTH_BIO",2035,1809.06539213921
"Region1","IND_OTH_COA_001",2018,222.848667866787
"Region1","IND_OTH_COA_001",2019,222.848667866787
"Region1","IND_OTH_COA_001",2020,222.848667866787
"Region1","IND_OTH_COA_001",2021,222.848667866787
"Region1","IND_OTH_COA_001",2022,222.848667866787
"Region1","IND_OTH_COA_001",2023,222.848667866787
"Region1","IND_OTH_COA_001",2024,222.848667866787
"Region1","IND_OTH_COA_001",2025,222.848667866787
"Region1","IND_OTH_COA_001",2026,222.848667866787
"Region1","IND_OTH_COA_001",2027,222.848667866787
"Region1","IND_OTH_COA_001",2028,222.848667866787
"Region1","IND_OTH_COA_001",2029,222.848667866787
"Region1","IND_OTH_COA_001",2030,222.848667866787
"Region1","IND_OTH_COA_001",2031,222.848667866787
"Region1","IND_OTH_COA_001",2032,222.848667866787
"Region1","IND_OTH_COA_001",2033,222.848667866787
"Region1","IND_OTH_COA_001",2034,222.848667866787
"Region1","IND_OTH_COA_001",2035,222.848667866787
"Region1","IND_OTH_DSL_001",2018,115.656731073107
"Region1","IND_OTH_DSL_001",2019,125.182874587162
"Region1","IND_OTH_DSL_001",2020,150.736291013841
"Region1","IND_OTH_DSL_001",2021,150.736291013841
"Region1","IND_OTH_DSL_001",2022,150.736291013841
"Region1","IND_OTH_DSL_001",2023,150.736291013841
"Region1","IND_OTH_DSL_001",2024,150.736291013841
"Region1","IND_OTH_DSL_001",2025,150.736291013841
"Region1","IND_OTH_DSL_001",2026,150.736291013841
"Region1","IND_OTH_DSL_001",2027,150.736291013841
"Region1","IND_OTH_DSL_001",2028,150.736291013841
"Region1","IND_OTH_DSL_001",2029,150.736291013841
"Region1","IND_OTH_DSL_001",2030,150.736291013841
"Region1","IND_OTH_DSL_001",2031,150.736291013841
"Region1","IND_OTH_DSL_001",2032,150.736291013841
"Region1","IND_OTH_DSL_001",2033,150.736291013841
"Region1","IND_OTH_DSL_001",2034,150.736291013841
"Region1","IND_OTH_DSL_001",2035,150.736291013841
"Region1","IND_OTH_ELC_001",2018,233.82586295673
"Region1","IND_OTH_ELC_001",2019,274.975104817289
"Region1","IND_OTH_ELC_001",2020,320.933673466986
"Region1","IND_OTH_ELC_001",2021,338.144556528028
"Region1","IND_OTH_ELC_001",2022,377.593864299228
"Region1","IND_OTH_ELC_001",2023,414.986434571438
"Region1","IND_OTH_ELC_001",2024,458.077790579175
"Region1","IND_OTH_ELC_001",2025,488.821569756976
"Region1","IND_OTH_ELC_001",2026,488.821569756976
"Region1","IND_OTH_ELC_001",2027,499.327763064843
"Region1","IND_OTH_ELC_001",2028,499.327763064843
"Region1","IND_OTH_ELC_001",2029,499.327763064844
"Region1","IND_OTH_ELC_001",2030,549.96515778032
"Region1","IND_OTH_ELC_001",2031,579.987805777927
"Region1","IND_OTH_ELC_001",2032,608.730370359926
"Region1","IND_OTH_ELC_001",2033,644.193688997877
"Region1","IND_OTH_ELC_001",2034,778.912042604261
"Region1","IND_OTH_ELC_001",2035,813.081976265029
"Region1","IND_OTH_LPG_001",2018,2.07301086308637
"Region1","IND_OTH_LPG_001",2019,2.07301086308638
"Region1","IND_OTH_LPG_001",2020,2.07301086308637
"Region1","IND_OTH_LPG_001",2021,2.07301086308637
"Region1","IND_OTH_LPG_001",2022,2.07301086308637
"Region1","IND_OTH_LPG_001",2023,2.07301086308637
"Region1","IND_OTH_LPG_001",2024,2.07301086308637
"Region1","IND_OTH_LPG_001",2025,2.07301086308637
"Region1","IND_OTH_LPG_001",2026,2.07301086308638
"Region1","IND_OTH_LPG_001",2027,2.07301086308638
"Region1","IND_OTH_LPG_001",2028,2.07301086308637
"Region1","IND_OTH_LPG_001",2029,2.07301086308638
"Region1","IND_OTH_LPG_001",2030,2.07301086308637
"Region1","IND_OTH_LPG_001",2031,2.07301086308637
"Region1","IND_OTH_LPG_001",2032,2.07301086308638
"Region1","IND_OTH_LPG_001",2033,2.07301086308638
"Region1","IND_OTH_LPG_001",2034,2.07301086308637
"Region1","IND_OTH_LPG_001",2035,2.07301086308637
"Region1","IND_OTH_NGS_001",2018,293.417412641264
"Region1","IND_OTH_NGS_001",2019,293.417412641264
"Region1","IND_OTH_NGS_001",2020,293.417412641264
"Region1","IND_OTH_NGS_001",2021,293.417412641264
"Region1","IND_OTH_NGS_001",2022,293.417412641264
"Region1","IND_OTH_NGS_001",2023,293.417412641264
"Region1","IND_OTH_NGS_001",2024,293.417412641264
"Region1","IND_OTH_NGS_001",2025,293.417412641264
"Region1","IND_OTH_NGS_001",2026,293.417412641264
"Region1","IND_OTH_NGS_001",2027,293.417412641264
"Region1","IND_OTH_NGS_001",2028,293.417412641264
"Region1","IND_OTH_NGS_001",2029,293.417412641264
"Region1","IND_OTH_NGS_001",2030,293.417412641264
"Region1","IND_OTH_NGS_001",2031,293.417412641264
"Region1","IND_OTH_NGS_001",2032,293.417412641264
"Region1","IND_OTH_NGS_001",2033,293.417412641264
"Region1","IND_OTH_NGS_001",2034,293.417412641264
"Region1","IND_OTH_NGS_001",2035,293.417412641264
"Region1","IND_TEXT_COA_001",2018,273.815582758276
"Region1","IND_TEXT_COA_001",2019,274.027402740274
"Region1","IND_TEXT_COA_001",2020,274.027402740274
"Region1","IND_TEXT_COA_001",2021,274.027402740274
"Region1","IND_TEXT_COA_001",2022,274.027402740274
"Region1","IND_TEXT_COA_001",2023,274.027402740274
"Region1","IND_TEXT_COA_001",2024,274.027402740274
"Region1","IND_TEXT_COA_001",2025,274.027402740274
"Region1","IND_TEXT_COA_001",2026,274.027402740274
"Region1","IND_TEXT_COA_001",2027,274.027402740274
"Region1","IND_TEXT_COA_001",2028,274.027402740274
"Region1","IND_TEXT_COA_001",2029,274.027402740274
"Region1","IND_TEXT_COA_001",2030,274.027402740274
"Region1","IND_TEXT_COA_001",2031,274.027402740274
"Region1","IND_TEXT_COA_001",2032,274.027402740274
"Region1","IND_TEXT_COA_001",2033,274.027402740274
"Region1","IND_TEXT_COA_001",2034,274.027402740274
"Region1","IND_TEXT_COA_001",2035,274.027402740274
"Region1","IND_TEXT_DSL_001",2018,32.9898292429243
"Region1","IND_TEXT_DSL_001",2019,32.9898292429243
"Region1","IND_TEXT_DSL_001",2020,45.1301514037104
"Region1","IND_TEXT_DSL_001",2021,45.1301514037104
"Region1","IND_TEXT_DSL_001",2022,45.1301514037104
"Region1","IND_TEXT_DSL_001",2023,45.1301514037104
"Region1","IND_TEXT_DSL_001",2024,45.1301514037104
"Region1","IND_TEXT_DSL_001",2025,45.1301514037104
"Region1","IND_TEXT_DSL_001",2026,45.1301514037104
"Region1","IND_TEXT_DSL_001",2027,45.1301514037104
"Region1","IND_TEXT_DSL_001",2028,45.1301514037104
"Region1","IND_TEXT_DSL_001",2029,45.1301514037104
"Region1","IND_TEXT_DSL_001",2030,45.1301514037104
"Region1","IND_TEXT_DSL_001",2031,45.1301514037104
"Region1","IND_TEXT_DSL_001",2032,45.1301514037104
"Region1","IND_TEXT_DSL_001",2033,45.1301514037104
"Region1","IND_TEXT_DSL_001",2034,45.1301514037104
"Region1","IND_TEXT_DSL_001",2035,45.1301514037104
"Region1","IND_TEXT_ELC_001",2018,183.550143555848
"Region1","IND_TEXT_ELC_001",2019,183.550143555848
"Region1","IND_TEXT_ELC_001",2020,183.550143555848
"Region1","IND_TEXT_ELC_001",2021,191.226153784665
"Region1","IND_TEXT_ELC_001",2022,191.226153784665
"Region1","IND_TEXT_ELC_001",2023,195.445824700512
"Region1","IND_TEXT_ELC_001",2024,195.445824700512
"Region1","IND_TEXT_ELC_001",2025,228.592896307963
"Region1","IND_TEXT_ELC_001",2026,278.086261936249
"Region1","IND_TEXT_ELC_001",2027,319.20402877199
"Region1","IND_TEXT_ELC_001",2028,325.670107461258
"Region1","IND_TEXT_ELC_001",2029,408.987120312031
"Region1","IND_TEXT_ELC_001",2030,423.689418390761
"Region1","IND_TEXT_ELC_001",2031,423.689418390761
"Region1","IND_TEXT_ELC_001",2032,423.689418390761
"Region1","IND_TEXT_ELC_001",2033,458.845578010832
"Region1","IND_TEXT_ELC_001",2034,458.845578010831
"Region1","IND_TEXT_ELC_001",2035,458.845578010831
"Region1","IND_TEXT_NGS_001",2018,25.2613133936445
"Region1","IND_TEXT_NGS_001",2019,46.5411620062007
"Region1","IND_TEXT_NGS_001",2020,67.455190309031
"Region1","IND_TEXT_NGS_001",2021,89.3097945194519
"Region1","IND_TEXT_NGS_001",2022,112.153677517752
"Region1","IND_TEXT_NGS_001",2023,136.038064156416
"Region1","IND_TEXT_NGS_001",2024,161.016831653166
"Region1","IND_TEXT_NGS_001",2025,187.146646954695
"Region1","IND_TEXT_NGS_001",2026,214.487111121112
