r,t,e,y,AnnualTechnologyEmission
"Region1","IMP_LPG","CH4",2027,0
"Region1","IMP_LPG","CH4",2028,0
"Region1","IMP_LPG","CH4",2029,0
"Region1","IMP_LPG","CH4",2030,0
"Region1","IMP_LPG","CH4",2031,0
"Region1","IMP_LPG","CH4",2032,0
"Region1","IMP_LPG","CH4",2033,0
"Region1","IMP_LPG","CH4",2034,0
"Region1","IMP_LPG","CH4",2035,0
"Region1","IMP_LPG","CH4",2036,0
"Region1","IMP_LPG","CH4",2037,0
"Region1","IMP_LPG","CH4",2038,0
"Region1","IMP_LPG","CH4",2039,0
"Region1","IMP_LPG","CH4",2040,0
"Region1","IMP_LPG","CH4",2041,0
"Region1","IMP_LPG","CH4",2042,0
"Region1","IMP_LPG","CH4",2043,0
"Region1","IMP_LPG","CH4",2044,0
"Region1","IMP_LPG","CH4",2045,0
"Region1","IMP_LPG","CH4",2046,0
"Region1","IMP_LPG","CH4",2047,0
"Region1","IMP_LPG","CH4",2048,0
"Region1","IMP_LPG","CH4",2049,0
"Region1","IMP_LPG","CH4",2050,0
"Region1","IMP_LPG","CO",2018,0
"Region1","IMP_LPG","CO",2019,0
"Region1","IMP_LPG","CO",2020,0
"Region1","IMP_LPG","CO",2021,0
"Region1","IMP_LPG","CO",2022,0
"Region1","IMP_LPG","CO",2023,0
"Region1","IMP_LPG","CO",2024,0
"Region1","IMP_LPG","CO",2025,0
"Region1","IMP_LPG","CO",2026,0
"Region1","IMP_LPG","CO",2027,0
"Region1","IMP_LPG","CO",2028,0
"Region1","IMP_LPG","CO",2029,0
"Region1","IMP_LPG","CO",2030,0
"Region1","IMP_LPG","CO",2031,0
"Region1","IMP_LPG","CO",2032,0
"Region1","IMP_LPG","CO",2033,0
"Region1","IMP_LPG","CO",2034,0
"Region1","IMP_LPG","CO",2035,0
"Region1","IMP_LPG","CO",2036,0
"Region1","IMP_LPG","CO",2037,0
"Region1","IMP_LPG","CO",2038,0
"Region1","IMP_LPG","CO",2039,0
"Region1","IMP_LPG","CO",2040,0
"Region1","IMP_LPG","CO",2041,0
"Region1","IMP_LPG","CO",2042,0
"Region1","IMP_LPG","CO",2043,0
"Region1","IMP_LPG","CO",2044,0
"Region1","IMP_LPG","CO",2045,0
"Region1","IMP_LPG","CO",2046,0
"Region1","IMP_LPG","CO",2047,0
"Region1","IMP_LPG","CO",2048,0
"Region1","IMP_LPG","CO",2049,0
"Region1","IMP_LPG","CO",2050,0
"Region1","IMP_LPG","CO2",2018,0
"Region1","IMP_LPG","CO2",2019,0
"Region1","IMP_LPG","CO2",2020,0
"Region1","IMP_LPG","CO2",2021,0
"Region1","IMP_LPG","CO2",2022,0
"Region1","IMP_LPG","CO2",2023,0
"Region1","IMP_LPG","CO2",2024,0
"Region1","IMP_LPG","CO2",2025,0
"Region1","IMP_LPG","CO2",2026,0
"Region1","IMP_LPG","CO2",2027,0
"Region1","IMP_LPG","CO2",2028,0
"Region1","IMP_LPG","CO2",2029,0
"Region1","IMP_LPG","CO2",2030,0
"Region1","IMP_LPG","CO2",2031,0
"Region1","IMP_LPG","CO2",2032,0
"Region1","IMP_LPG","CO2",2033,0
"Region1","IMP_LPG","CO2",2034,0
"Region1","IMP_LPG","CO2",2035,0
"Region1","IMP_LPG","CO2",2036,0
"Region1","IMP_LPG","CO2",2037,0
"Region1","IMP_LPG","CO2",2038,0
"Region1","IMP_LPG","CO2",2039,0
"Region1","IMP_LPG","CO2",2040,0
"Region1","IMP_LPG","CO2",2041,0
"Region1","IMP_LPG","CO2",2042,0
"Region1","IMP_LPG","CO2",2043,0
"Region1","IMP_LPG","CO2",2044,0
"Region1","IMP_LPG","CO2",2045,0
"Region1","IMP_LPG","CO2",2046,0
"Region1","IMP_LPG","CO2",2047,0
"Region1","IMP_LPG","CO2",2048,0
"Region1","IMP_LPG","CO2",2049,0
"Region1","IMP_LPG","CO2",2050,0
"Region1","IMP_LPG","CO2eq",2018,0
"Region1","IMP_LPG","CO2eq",2019,0
"Region1","IMP_LPG","CO2eq",2020,0
"Region1","IMP_LPG","CO2eq",2021,0
"Region1","IMP_LPG","CO2eq",2022,0
"Region1","IMP_LPG","CO2eq",2023,0
"Region1","IMP_LPG","CO2eq",2024,0
"Region1","IMP_LPG","CO2eq",2025,0
"Region1","IMP_LPG","CO2eq",2026,0
"Region1","IMP_LPG","CO2eq",2027,0
"Region1","IMP_LPG","CO2eq",2028,0
"Region1","IMP_LPG","CO2eq",2029,0
"Region1","IMP_LPG","CO2eq",2030,0
"Region1","IMP_LPG","CO2eq",2031,0
"Region1","IMP_LPG","CO2eq",2032,0
"Region1","IMP_LPG","CO2eq",2033,0
"Region1","IMP_LPG","CO2eq",2034,0
"Region1","IMP_LPG","CO2eq",2035,0
"Region1","IMP_LPG","CO2eq",2036,0
"Region1","IMP_LPG","CO2eq",2037,0
"Region1","IMP_LPG","CO2eq",2038,0
"Region1","IMP_LPG","CO2eq",2039,0
"Region1","IMP_LPG","CO2eq",2040,0
"Region1","IMP_LPG","CO2eq",2041,0
"Region1","IMP_LPG","CO2eq",2042,0
"Region1","IMP_LPG","CO2eq",2043,0
"Region1","IMP_LPG","CO2eq",2044,0
"Region1","IMP_LPG","CO2eq",2045,0
"Region1","IMP_LPG","CO2eq",2046,0
"Region1","IMP_LPG","CO2eq",2047,0
"Region1","IMP_LPG","CO2eq",2048,0
"Region1","IMP_LPG","CO2eq",2049,0
"Region1","IMP_LPG","CO2eq",2050,0
"Region1","IMP_LPG","NOx",2018,0
"Region1","IMP_LPG","NOx",2019,0
"Region1","IMP_LPG","NOx",2020,0
"Region1","IMP_LPG","NOx",2021,0
"Region1","IMP_LPG","NOx",2022,0
"Region1","IMP_LPG","NOx",2023,0
"Region1","IMP_LPG","NOx",2024,0
"Region1","IMP_LPG","NOx",2025,0
"Region1","IMP_LPG","NOx",2026,0
"Region1","IMP_LPG","NOx",2027,0
"Region1","IMP_LPG","NOx",2028,0
"Region1","IMP_LPG","NOx",2029,0
"Region1","IMP_LPG","NOx",2030,0
"Region1","IMP_LPG","NOx",2031,0
"Region1","IMP_LPG","NOx",2032,0
"Region1","IMP_LPG","NOx",2033,0
"Region1","IMP_LPG","NOx",2034,0
"Region1","IMP_LPG","NOx",2035,0
"Region1","IMP_LPG","NOx",2036,0
"Region1","IMP_LPG","NOx",2037,0
"Region1","IMP_LPG","NOx",2038,0
"Region1","IMP_LPG","NOx",2039,0
"Region1","IMP_LPG","NOx",2040,0
"Region1","IMP_LPG","NOx",2041,0
"Region1","IMP_LPG","NOx",2042,0
"Region1","IMP_LPG","NOx",2043,0
"Region1","IMP_LPG","NOx",2044,0
"Region1","IMP_LPG","NOx",2045,0
"Region1","IMP_LPG","NOx",2046,0
"Region1","IMP_LPG","NOx",2047,0
"Region1","IMP_LPG","NOx",2048,0
"Region1","IMP_LPG","NOx",2049,0
"Region1","IMP_LPG","NOx",2050,0
"Region1","IMP_OIL","CH4",2018,0
"Region1","IMP_OIL","CH4",2019,0
"Region1","IMP_OIL","CH4",2020,0
"Region1","IMP_OIL","CH4",2021,0
"Region1","IMP_OIL","CH4",2022,0
"Region1","IMP_OIL","CH4",2023,0
"Region1","IMP_OIL","CH4",2024,0
"Region1","IMP_OIL","CH4",2025,0
"Region1","IMP_OIL","CH4",2026,0
"Region1","IMP_OIL","CH4",2027,0
"Region1","IMP_OIL","CH4",2028,0
"Region1","IMP_OIL","CH4",2029,0
"Region1","IMP_OIL","CH4",2030,0
"Region1","IMP_OIL","CH4",2031,0
"Region1","IMP_OIL","CH4",2032,0
"Region1","IMP_OIL","CH4",2033,0
"Region1","IMP_OIL","CH4",2034,0
"Region1","IMP_OIL","CH4",2035,0
"Region1","IMP_OIL","CH4",2036,0
"Region1","IMP_OIL","CH4",2037,0
"Region1","IMP_OIL","CH4",2038,0
"Region1","IMP_OIL","CH4",2039,0
"Region1","IMP_OIL","CH4",2040,0
"Region1","IMP_OIL","CH4",2041,0
"Region1","IMP_OIL","CH4",2042,0
"Region1","IMP_OIL","CH4",2043,0
"Region1","IMP_OIL","CH4",2044,0
"Region1","IMP_OIL","CH4",2045,0
"Region1","IMP_OIL","CH4",2046,0
"Region1","IMP_OIL","CH4",2047,0
"Region1","IMP_OIL","CH4",2048,0
"Region1","IMP_OIL","CH4",2049,0
"Region1","IMP_OIL","CH4",2050,0
"Region1","IMP_OIL","CO",2018,0
"Region1","IMP_OIL","CO",2019,0
"Region1","IMP_OIL","CO",2020,0
"Region1","IMP_OIL","CO",2021,0
"Region1","IMP_OIL","CO",2022,0
"Region1","IMP_OIL","CO",2023,0
"Region1","IMP_OIL","CO",2024,0
"Region1","IMP_OIL","CO",2025,0
"Region1","IMP_OIL","CO",2026,0
"Region1","IMP_OIL","CO",2027,0
"Region1","IMP_OIL","CO",2028,0
"Region1","IMP_OIL","CO",2029,0
"Region1","IMP_OIL","CO",2030,0
"Region1","IMP_OIL","CO",2031,0
"Region1","IMP_OIL","CO",2032,0
"Region1","IMP_OIL","CO",2033,0
"Region1","IMP_OIL","CO",2034,0
"Region1","IMP_OIL","CO",2035,0
"Region1","IMP_OIL","CO",2036,0
"Region1","IMP_OIL","CO",2037,0
"Region1","IMP_OIL","CO",2038,0
"Region1","IMP_OIL","CO",2039,0
"Region1","IMP_OIL","CO",2040,0
"Region1","IMP_OIL","CO",2041,0
"Region1","IMP_OIL","CO",2042,0
"Region1","IMP_OIL","CO",2043,0
"Region1","IMP_OIL","CO",2044,0
"Region1","IMP_OIL","CO",2045,0
"Region1","IMP_OIL","CO",2046,0
"Region1","IMP_OIL","CO",2047,0
"Region1","IMP_OIL","CO",2048,0
"Region1","IMP_OIL","CO",2049,0
"Region1","IMP_OIL","CO",2050,0
"Region1","IMP_OIL","CO2",2018,0
"Region1","IMP_OIL","CO2",2019,0
"Region1","IMP_OIL","CO2",2020,0
"Region1","IMP_OIL","CO2",2021,0
"Region1","IMP_OIL","CO2",2022,0
"Region1","IMP_OIL","CO2",2023,0
"Region1","IMP_OIL","CO2",2024,0
"Region1","IMP_OIL","CO2",2025,0
"Region1","IMP_OIL","CO2",2026,0
"Region1","IMP_OIL","CO2",2027,0
"Region1","IMP_OIL","CO2",2028,0
"Region1","IMP_OIL","CO2",2029,0
"Region1","IMP_OIL","CO2",2030,0
"Region1","IMP_OIL","CO2",2031,0
"Region1","IMP_OIL","CO2",2032,0
"Region1","IMP_OIL","CO2",2033,0
"Region1","IMP_OIL","CO2",2034,0
"Region1","IMP_OIL","CO2",2035,0
"Region1","IMP_OIL","CO2",2036,0
"Region1","IMP_OIL","CO2",2037,0
"Region1","IMP_OIL","CO2",2038,0
"Region1","IMP_OIL","CO2",2039,0
"Region1","IMP_OIL","CO2",2040,0
"Region1","IMP_OIL","CO2",2041,0
"Region1","IMP_OIL","CO2",2042,0
"Region1","IMP_OIL","CO2",2043,0
"Region1","IMP_OIL","CO2",2044,0
"Region1","IMP_OIL","CO2",2045,0
"Region1","IMP_OIL","CO2",2046,0
"Region1","IMP_OIL","CO2",2047,0
"Region1","IMP_OIL","CO2",2048,0
"Region1","IMP_OIL","CO2",2049,0
"Region1","IMP_OIL","CO2",2050,0
"Region1","IMP_OIL","CO2eq",2018,0
"Region1","IMP_OIL","CO2eq",2019,0
"Region1","IMP_OIL","CO2eq",2020,0
"Region1","IMP_OIL","CO2eq",2021,0
"Region1","IMP_OIL","CO2eq",2022,0
"Region1","IMP_OIL","CO2eq",2023,0
"Region1","IMP_OIL","CO2eq",2024,0
"Region1","IMP_OIL","CO2eq",2025,0
"Region1","IMP_OIL","CO2eq",2026,0
"Region1","IMP_OIL","CO2eq",2027,0
"Region1","IMP_OIL","CO2eq",2028,0
"Region1","IMP_OIL","CO2eq",2029,0
"Region1","IMP_OIL","CO2eq",2030,0
"Region1","IMP_OIL","CO2eq",2031,0
"Region1","IMP_OIL","CO2eq",2032,0
"Region1","IMP_OIL","CO2eq",2033,0
"Region1","IMP_OIL","CO2eq",2034,0
"Region1","IMP_OIL","CO2eq",2035,0
"Region1","IMP_OIL","CO2eq",2036,0
"Region1","IMP_OIL","CO2eq",2037,0
"Region1","IMP_OIL","CO2eq",2038,0
"Region1","IMP_OIL","CO2eq",2039,0
"Region1","IMP_OIL","CO2eq",2040,0
"Region1","IMP_OIL","CO2eq",2041,0
"Region1","IMP_OIL","CO2eq",2042,0
"Region1","IMP_OIL","CO2eq",2043,0
"Region1","IMP_OIL","CO2eq",2044,0
"Region1","IMP_OIL","CO2eq",2045,0
"Region1","IMP_OIL","CO2eq",2046,0
"Region1","IMP_OIL","CO2eq",2047,0
"Region1","IMP_OIL","CO2eq",2048,0
"Region1","IMP_OIL","CO2eq",2049,0
"Region1","IMP_OIL","CO2eq",2050,0
"Region1","IMP_OIL","NOx",2018,0
"Region1","IMP_OIL","NOx",2019,0
"Region1","IMP_OIL","NOx",2020,0
"Region1","IMP_OIL","NOx",2021,0
"Region1","IMP_OIL","NOx",2022,0
"Region1","IMP_OIL","NOx",2023,0
"Region1","IMP_OIL","NOx",2024,0
"Region1","IMP_OIL","NOx",2025,0
"Region1","IMP_OIL","NOx",2026,0
"Region1","IMP_OIL","NOx",2027,0
"Region1","IMP_OIL","NOx",2028,0
"Region1","IMP_OIL","NOx",2029,0
"Region1","IMP_OIL","NOx",2030,0
"Region1","IMP_OIL","NOx",2031,0
"Region1","IMP_OIL","NOx",2032,0
"Region1","IMP_OIL","NOx",2033,0
"Region1","IMP_OIL","NOx",2034,0
"Region1","IMP_OIL","NOx",2035,0
"Region1","IMP_OIL","NOx",2036,0
"Region1","IMP_OIL","NOx",2037,0
"Region1","IMP_OIL","NOx",2038,0
"Region1","IMP_OIL","NOx",2039,0
"Region1","IMP_OIL","NOx",2040,0
"Region1","IMP_OIL","NOx",2041,0
"Region1","IMP_OIL","NOx",2042,0
"Region1","IMP_OIL","NOx",2043,0
"Region1","IMP_OIL","NOx",2044,0
"Region1","IMP_OIL","NOx",2045,0
"Region1","IMP_OIL","NOx",2046,0
"Region1","IMP_OIL","NOx",2047,0
"Region1","IMP_OIL","NOx",2048,0
"Region1","IMP_OIL","NOx",2049,0
"Region1","IMP_OIL","NOx",2050,0
"Region1","IMP_OILPRD","CH4",2018,0
"Region1","IMP_OILPRD","CH4",2019,0
"Region1","IMP_OILPRD","CH4",2020,0
"Region1","IMP_OILPRD","CH4",2021,0
"Region1","IMP_OILPRD","CH4",2022,0
"Region1","IMP_OILPRD","CH4",2023,0
"Region1","IMP_OILPRD","CH4",2024,0
"Region1","IMP_OILPRD","CH4",2025,0
"Region1","IMP_OILPRD","CH4",2026,0
"Region1","IMP_OILPRD","CH4",2027,0
"Region1","IMP_OILPRD","CH4",2028,0
"Region1","IMP_OILPRD","CH4",2029,0
"Region1","IMP_OILPRD","CH4",2030,0
"Region1","IMP_OILPRD","CH4",2031,0
"Region1","IMP_OILPRD","CH4",2032,0
"Region1","IMP_OILPRD","CH4",2033,0
"Region1","IMP_OILPRD","CH4",2034,0
"Region1","IMP_OILPRD","CH4",2035,0
"Region1","IMP_OILPRD","CH4",2036,0
"Region1","IMP_OILPRD","CH4",2037,0
"Region1","IMP_OILPRD","CH4",2038,0
"Region1","IMP_OILPRD","CH4",2039,0
"Region1","IMP_OILPRD","CH4",2040,0
"Region1","IMP_OILPRD","CH4",2041,0
"Region1","IMP_OILPRD","CH4",2042,0
"Region1","IMP_OILPRD","CH4",2043,0
"Region1","IMP_OILPRD","CH4",2044,0
"Region1","IMP_OILPRD","CH4",2045,0
"Region1","IMP_OILPRD","CH4",2046,0
"Region1","IMP_OILPRD","CH4",2047,0
"Region1","IMP_OILPRD","CH4",2048,0
"Region1","IMP_OILPRD","CH4",2049,0
"Region1","IMP_OILPRD","CH4",2050,0
"Region1","IMP_OILPRD","CO",2018,0
"Region1","IMP_OILPRD","CO",2019,0
"Region1","IMP_OILPRD","CO",2020,0
"Region1","IMP_OILPRD","CO",2021,0
"Region1","IMP_OILPRD","CO",2022,0
"Region1","IMP_OILPRD","CO",2023,0
"Region1","IMP_OILPRD","CO",2024,0
"Region1","IMP_OILPRD","CO",2025,0
"Region1","IMP_OILPRD","CO",2026,0
"Region1","IMP_OILPRD","CO",2027,0
"Region1","IMP_OILPRD","CO",2028,0
"Region1","IMP_OILPRD","CO",2029,0
"Region1","IMP_OILPRD","CO",2030,0
"Region1","IMP_OILPRD","CO",2031,0
"Region1","IMP_OILPRD","CO",2032,0
"Region1","IMP_OILPRD","CO",2033,0
"Region1","IMP_OILPRD","CO",2034,0
"Region1","IMP_OILPRD","CO",2035,0
"Region1","IMP_OILPRD","CO",2036,0
"Region1","IMP_OILPRD","CO",2037,0
"Region1","IMP_OILPRD","CO",2038,0
"Region1","IMP_OILPRD","CO",2039,0
"Region1","IMP_OILPRD","CO",2040,0
"Region1","IMP_OILPRD","CO",2041,0
"Region1","IMP_OILPRD","CO",2042,0
"Region1","IMP_OILPRD","CO",2043,0
"Region1","IMP_OILPRD","CO",2044,0
"Region1","IMP_OILPRD","CO",2045,0
"Region1","IMP_OILPRD","CO",2046,0
"Region1","IMP_OILPRD","CO",2047,0
"Region1","IMP_OILPRD","CO",2048,0
"Region1","IMP_OILPRD","CO",2049,0
"Region1","IMP_OILPRD","CO",2050,0
"Region1","IMP_OILPRD","CO2",2018,0
"Region1","IMP_OILPRD","CO2",2019,0
"Region1","IMP_OILPRD","CO2",2020,0
"Region1","IMP_OILPRD","CO2",2021,0
"Region1","IMP_OILPRD","CO2",2022,0
"Region1","IMP_OILPRD","CO2",2023,0
"Region1","IMP_OILPRD","CO2",2024,0
"Region1","IMP_OILPRD","CO2",2025,0
"Region1","IMP_OILPRD","CO2",2026,0
"Region1","IMP_OILPRD","CO2",2027,0
"Region1","IMP_OILPRD","CO2",2028,0
"Region1","IMP_OILPRD","CO2",2029,0
"Region1","IMP_OILPRD","CO2",2030,0
"Region1","IMP_OILPRD","CO2",2031,0
"Region1","IMP_OILPRD","CO2",2032,0
"Region1","IMP_OILPRD","CO2",2033,0
"Region1","IMP_OILPRD","CO2",2034,0
"Region1","IMP_OILPRD","CO2",2035,0
"Region1","IMP_OILPRD","CO2",2036,0
"Region1","IMP_OILPRD","CO2",2037,0
"Region1","IMP_OILPRD","CO2",2038,0
"Region1","IMP_OILPRD","CO2",2039,0
"Region1","IMP_OILPRD","CO2",2040,0
"Region1","IMP_OILPRD","CO2",2041,0
"Region1","IMP_OILPRD","CO2",2042,0
"Region1","IMP_OILPRD","CO2",2043,0
"Region1","IMP_OILPRD","CO2",2044,0
"Region1","IMP_OILPRD","CO2",2045,0
"Region1","IMP_OILPRD","CO2",2046,0
"Region1","IMP_OILPRD","CO2",2047,0
"Region1","IMP_OILPRD","CO2",2048,0
"Region1","IMP_OILPRD","CO2",2049,0
"Region1","IMP_OILPRD","CO2",2050,0
"Region1","IMP_OILPRD","CO2eq",2018,0
"Region1","IMP_OILPRD","CO2eq",2019,0
"Region1","IMP_OILPRD","CO2eq",2020,0
"Region1","IMP_OILPRD","CO2eq",2021,0
"Region1","IMP_OILPRD","CO2eq",2022,0
"Region1","IMP_OILPRD","CO2eq",2023,0
"Region1","IMP_OILPRD","CO2eq",2024,0
"Region1","IMP_OILPRD","CO2eq",2025,0
"Region1","IMP_OILPRD","CO2eq",2026,0
"Region1","IMP_OILPRD","CO2eq",2027,0
"Region1","IMP_OILPRD","CO2eq",2028,0
"Region1","IMP_OILPRD","CO2eq",2029,0
"Region1","IMP_OILPRD","CO2eq",2030,0
"Region1","IMP_OILPRD","CO2eq",2031,0
"Region1","IMP_OILPRD","CO2eq",2032,0
"Region1","IMP_OILPRD","CO2eq",2033,0
"Region1","IMP_OILPRD","CO2eq",2034,0
"Region1","IMP_OILPRD","CO2eq",2035,0
"Region1","IMP_OILPRD","CO2eq",2036,0
"Region1","IMP_OILPRD","CO2eq",2037,0
"Region1","IMP_OILPRD","CO2eq",2038,0
"Region1","IMP_OILPRD","CO2eq",2039,0
"Region1","IMP_OILPRD","CO2eq",2040,0
"Region1","IMP_OILPRD","CO2eq",2041,0
"Region1","IMP_OILPRD","CO2eq",2042,0
"Region1","IMP_OILPRD","CO2eq",2043,0
"Region1","IMP_OILPRD","CO2eq",2044,0
"Region1","IMP_OILPRD","CO2eq",2045,0
"Region1","IMP_OILPRD","CO2eq",2046,0
"Region1","IMP_OILPRD","CO2eq",2047,0
"Region1","IMP_OILPRD","CO2eq",2048,0
"Region1","IMP_OILPRD","CO2eq",2049,0
"Region1","IMP_OILPRD","CO2eq",2050,0
"Region1","IMP_OILPRD","NOx",2018,0
"Region1","IMP_OILPRD","NOx",2019,0
"Region1","IMP_OILPRD","NOx",2020,0
"Region1","IMP_OILPRD","NOx",2021,0
"Region1","IMP_OILPRD","NOx",2022,0
"Region1","IMP_OILPRD","NOx",2023,0
"Region1","IMP_OILPRD","NOx",2024,0
"Region1","IMP_OILPRD","NOx",2025,0
"Region1","IMP_OILPRD","NOx",2026,0
"Region1","IMP_OILPRD","NOx",2027,0
"Region1","IMP_OILPRD","NOx",2028,0
"Region1","IMP_OILPRD","NOx",2029,0
"Region1","IMP_OILPRD","NOx",2030,0
"Region1","IMP_OILPRD","NOx",2031,0
"Region1","IMP_OILPRD","NOx",2032,0
"Region1","IMP_OILPRD","NOx",2033,0
"Region1","IMP_OILPRD","NOx",2034,0
"Region1","IMP_OILPRD","NOx",2035,0
"Region1","IMP_OILPRD","NOx",2036,0
"Region1","IMP_OILPRD","NOx",2037,0
"Region1","IMP_OILPRD","NOx",2038,0
"Region1","IMP_OILPRD","NOx",2039,0
"Region1","IMP_OILPRD","NOx",2040,0
"Region1","IMP_OILPRD","NOx",2041,0
"Region1","IMP_OILPRD","NOx",2042,0
"Region1","IMP_OILPRD","NOx",2043,0
"Region1","IMP_OILPRD","NOx",2044,0
"Region1","IMP_OILPRD","NOx",2045,0
"Region1","IMP_OILPRD","NOx",2046,0
"Region1","IMP_OILPRD","NOx",2047,0
"Region1","IMP_OILPRD","NOx",2048,0
"Region1","IMP_OILPRD","NOx",2049,0
"Region1","IMP_OILPRD","NOx",2050,0
"Region1","IND_ALL_BIO_001","CH4",2018,0
"Region1","IND_ALL_BIO_001","CH4",2019,0
"Region1","IND_ALL_BIO_001","CH4",2020,0
"Region1","IND_ALL_BIO_001","CH4",2021,0
"Region1","IND_ALL_BIO_001","CH4",2022,0
"Region1","IND_ALL_BIO_001","CH4",2023,0
"Region1","IND_ALL_BIO_001","CH4",2024,0
"Region1","IND_ALL_BIO_001","CH4",2025,0
"Region1","IND_ALL_BIO_001","CH4",2026,0
"Region1","IND_ALL_BIO_001","CH4",2027,0
"Region1","IND_ALL_BIO_001","CH4",2028,0
"Region1","IND_ALL_BIO_001","CH4",2029,0
"Region1","IND_ALL_BIO_001","CH4",2030,0
"Region1","IND_ALL_BIO_001","CH4",2031,0
"Region1","IND_ALL_BIO_001","CH4",2032,0
"Region1","IND_ALL_BIO_001","CH4",2033,0
"Region1","IND_ALL_BIO_001","CH4",2034,0
"Region1","IND_ALL_BIO_001","CH4",2035,0
"Region1","IND_ALL_BIO_001","CH4",2036,0
"Region1","IND_ALL_BIO_001","CH4",2037,0
"Region1","IND_ALL_BIO_001","CH4",2038,0
"Region1","IND_ALL_BIO_001","CH4",2039,0
"Region1","IND_ALL_BIO_001","CH4",2040,0
"Region1","IND_ALL_BIO_001","CH4",2041,0
"Region1","IND_ALL_BIO_001","CH4",2042,0
"Region1","IND_ALL_BIO_001","CH4",2043,0
"Region1","IND_ALL_BIO_001","CH4",2044,0
"Region1","IND_ALL_BIO_001","CH4",2045,0
"Region1","IND_ALL_BIO_001","CH4",2046,0
"Region1","IND_ALL_BIO_001","CH4",2047,0
"Region1","IND_ALL_BIO_001","CH4",2048,0
"Region1","IND_ALL_BIO_001","CH4",2049,0
"Region1","IND_ALL_BIO_001","CH4",2050,0
"Region1","IND_ALL_BIO_001","CO",2018,0
"Region1","IND_ALL_BIO_001","CO",2019,0
"Region1","IND_ALL_BIO_001","CO",2020,0
"Region1","IND_ALL_BIO_001","CO",2021,0
"Region1","IND_ALL_BIO_001","CO",2022,0
"Region1","IND_ALL_BIO_001","CO",2023,0
"Region1","IND_ALL_BIO_001","CO",2024,0
"Region1","IND_ALL_BIO_001","CO",2025,0
"Region1","IND_ALL_BIO_001","CO",2026,0
"Region1","IND_ALL_BIO_001","CO",2027,0
"Region1","IND_ALL_BIO_001","CO",2028,0
"Region1","IND_ALL_BIO_001","CO",2029,0
"Region1","IND_ALL_BIO_001","CO",2030,0
"Region1","IND_ALL_BIO_001","CO",2031,0
"Region1","IND_ALL_BIO_001","CO",2032,0
"Region1","IND_ALL_BIO_001","CO",2033,0
"Region1","IND_ALL_BIO_001","CO",2034,0
"Region1","IND_ALL_BIO_001","CO",2035,0
"Region1","IND_ALL_BIO_001","CO",2036,0
"Region1","IND_ALL_BIO_001","CO",2037,0
"Region1","IND_ALL_BIO_001","CO",2038,0
"Region1","IND_ALL_BIO_001","CO",2039,0
"Region1","IND_ALL_BIO_001","CO",2040,0
"Region1","IND_ALL_BIO_001","CO",2041,0
"Region1","IND_ALL_BIO_001","CO",2042,0
"Region1","IND_ALL_BIO_001","CO",2043,0
"Region1","IND_ALL_BIO_001","CO",2044,0
"Region1","IND_ALL_BIO_001","CO",2045,0
"Region1","IND_ALL_BIO_001","CO",2046,0
"Region1","IND_ALL_BIO_001","CO",2047,0
"Region1","IND_ALL_BIO_001","CO",2048,0
"Region1","IND_ALL_BIO_001","CO",2049,0
"Region1","IND_ALL_BIO_001","CO",2050,0
"Region1","IND_ALL_BIO_001","CO2",2018,33.09082296195
"Region1","IND_ALL_BIO_001","CO2",2019,30.333254387925
"Region1","IND_ALL_BIO_001","CO2",2020,27.575685801625
"Region1","IND_ALL_BIO_001","CO2",2021,24.8181172276
"Region1","IND_ALL_BIO_001","CO2",2022,22.0605486413
"Region1","IND_ALL_BIO_001","CO2",2023,19.302980067275
"Region1","IND_ALL_BIO_001","CO2",2024,16.545411480975
"Region1","IND_ALL_BIO_001","CO2",2025,13.78784290695
"Region1","IND_ALL_BIO_001","CO2",2026,11.0302743218775
"Region1","IND_ALL_BIO_001","CO2",2027,8.272705741715
"Region1","IND_ALL_BIO_001","CO2",2028,5.515137160325
"Region1","IND_ALL_BIO_001","CO2",2029,2.7575685801625
"Region1","IND_ALL_BIO_001","CO2",2030,0
"Region1","IND_ALL_BIO_001","CO2",2031,0
"Region1","IND_ALL_BIO_001","CO2",2032,0
"Region1","IND_ALL_BIO_001","CO2",2033,0
"Region1","IND_ALL_BIO_001","CO2",2034,0
"Region1","IND_ALL_BIO_001","CO2",2035,0
"Region1","IND_ALL_BIO_001","CO2",2036,0
"Region1","IND_ALL_BIO_001","CO2",2037,0
"Region1","IND_ALL_BIO_001","CO2",2038,0
"Region1","IND_ALL_BIO_001","CO2",2039,0
"Region1","IND_ALL_BIO_001","CO2",2040,0
"Region1","IND_ALL_BIO_001","CO2",2041,0
"Region1","IND_ALL_BIO_001","CO2",2042,0
"Region1","IND_ALL_BIO_001","CO2",2043,0
"Region1","IND_ALL_BIO_001","CO2",2044,0
"Region1","IND_ALL_BIO_001","CO2",2045,0
"Region1","IND_ALL_BIO_001","CO2",2046,0
"Region1","IND_ALL_BIO_001","CO2",2047,0
"Region1","IND_ALL_BIO_001","CO2",2048,0
"Region1","IND_ALL_BIO_001","CO2",2049,0
"Region1","IND_ALL_BIO_001","CO2",2050,0
"Region1","IND_ALL_BIO_001","CO2eq",2018,0
"Region1","IND_ALL_BIO_001","CO2eq",2019,0
"Region1","IND_ALL_BIO_001","CO2eq",2020,0
"Region1","IND_ALL_BIO_001","CO2eq",2021,0
"Region1","IND_ALL_BIO_001","CO2eq",2022,0
