r,t,y,TotalCapacityAnnual
"Region1","BS_COM_EL_001",2040,0
"Region1","BS_COM_EL_001",2041,0
"Region1","BS_COM_EL_001",2042,0
"Region1","BS_COM_EL_001",2043,0
"Region1","BS_COM_EL_001",2044,0
"Region1","BS_COM_EL_001",2045,0
"Region1","BS_COM_EL_001",2046,0
"Region1","BS_COM_EL_001",2047,0
"Region1","BS_COM_EL_001",2048,0
"Region1","BS_COM_EL_001",2049,0
"Region1","BS_COM_EL_001",2050,0
"Region1","BS_COM_HEAT_001",2018,0
"Region1","BS_COM_HEAT_001",2019,0
"Region1","BS_COM_HEAT_001",2020,0
"Region1","BS_COM_HEAT_001",2021,0
"Region1","BS_COM_HEAT_001",2022,0
"Region1","BS_COM_HEAT_001",2023,0
"Region1","BS_COM_HEAT_001",2024,0
"Region1","BS_COM_HEAT_001",2025,0
"Region1","BS_COM_HEAT_001",2026,0
"Region1","BS_COM_HEAT_001",2027,0
"Region1","BS_COM_HEAT_001",2028,0
"Region1","BS_COM_HEAT_001",2029,0
"Region1","BS_COM_HEAT_001",2030,0
"Region1","BS_COM_HEAT_001",2031,0
"Region1","BS_COM_HEAT_001",2032,0
"Region1","BS_COM_HEAT_001",2033,0
"Region1","BS_COM_HEAT_001",2034,0
"Region1","BS_COM_HEAT_001",2035,0
"Region1","BS_COM_HEAT_001",2036,0
"Region1","BS_COM_HEAT_001",2037,0
"Region1","BS_COM_HEAT_001",2038,0
"Region1","BS_COM_HEAT_001",2039,0
"Region1","BS_COM_HEAT_001",2040,0
"Region1","BS_COM_HEAT_001",2041,0
"Region1","BS_COM_HEAT_001",2042,0
"Region1","BS_COM_HEAT_001",2043,0
"Region1","BS_COM_HEAT_001",2044,0
"Region1","BS_COM_HEAT_001",2045,0
"Region1","BS_COM_HEAT_001",2046,0
"Region1","BS_COM_HEAT_001",2047,0
"Region1","BS_COM_HEAT_001",2048,0
"Region1","BS_COM_HEAT_001",2049,0
"Region1","BS_COM_HEAT_001",2050,0
"Region1","BS_IND_001",2018,0
"Region1","BS_IND_001",2019,0
"Region1","BS_IND_001",2020,0
"Region1","BS_IND_001",2021,0
"Region1","BS_IND_001",2022,0
"Region1","BS_IND_001",2023,0
"Region1","BS_IND_001",2024,0
"Region1","BS_IND_001",2025,0
"Region1","BS_IND_001",2026,0
"Region1","BS_IND_001",2027,0
"Region1","BS_IND_001",2028,0
"Region1","BS_IND_001",2029,0
"Region1","BS_IND_001",2030,0
"Region1","BS_IND_001",2031,0
"Region1","BS_IND_001",2032,0
"Region1","BS_IND_001",2033,0
"Region1","BS_IND_001",2034,0
"Region1","BS_IND_001",2035,0
"Region1","BS_IND_001",2036,0
"Region1","BS_IND_001",2037,0
"Region1","BS_IND_001",2038,0
"Region1","BS_IND_001",2039,0
"Region1","BS_IND_001",2040,0
"Region1","BS_IND_001",2041,0
"Region1","BS_IND_001",2042,0
"Region1","BS_IND_001",2043,0
"Region1","BS_IND_001",2044,0
"Region1","BS_IND_001",2045,0
"Region1","BS_IND_001",2046,0
"Region1","BS_IND_001",2047,0
"Region1","BS_IND_001",2048,0
"Region1","BS_IND_001",2049,0
"Region1","BS_IND_001",2050,0
"Region1","BS_OTH_001",2018,0
"Region1","BS_OTH_001",2019,0
"Region1","BS_OTH_001",2020,0
"Region1","BS_OTH_001",2021,0
"Region1","BS_OTH_001",2022,0
"Region1","BS_OTH_001",2023,0
"Region1","BS_OTH_001",2024,0
"Region1","BS_OTH_001",2025,0
"Region1","BS_OTH_001",2026,0
"Region1","BS_OTH_001",2027,0
"Region1","BS_OTH_001",2028,0
"Region1","BS_OTH_001",2029,0
"Region1","BS_OTH_001",2030,0
"Region1","BS_OTH_001",2031,0
"Region1","BS_OTH_001",2032,0
"Region1","BS_OTH_001",2033,0
"Region1","BS_OTH_001",2034,0
"Region1","BS_OTH_001",2035,0
"Region1","BS_OTH_001",2036,0
"Region1","BS_OTH_001",2037,0
"Region1","BS_OTH_001",2038,0
"Region1","BS_OTH_001",2039,0
"Region1","BS_OTH_001",2040,0
"Region1","BS_OTH_001",2041,0
"Region1","BS_OTH_001",2042,0
"Region1","BS_OTH_001",2043,0
"Region1","BS_OTH_001",2044,0
"Region1","BS_OTH_001",2045,0
"Region1","BS_OTH_001",2046,0
"Region1","BS_OTH_001",2047,0
"Region1","BS_OTH_001",2048,0
"Region1","BS_OTH_001",2049,0
"Region1","BS_OTH_001",2050,0
"Region1","BS_RES_CWH_001",2018,59.7340099017275
"Region1","BS_RES_CWH_001",2019,0
"Region1","BS_RES_CWH_001",2020,0
"Region1","BS_RES_CWH_001",2021,0
"Region1","BS_RES_CWH_001",2022,0
"Region1","BS_RES_CWH_001",2023,0
"Region1","BS_RES_CWH_001",2024,0
"Region1","BS_RES_CWH_001",2025,0
"Region1","BS_RES_CWH_001",2026,0
"Region1","BS_RES_CWH_001",2027,0
"Region1","BS_RES_CWH_001",2028,0
"Region1","BS_RES_CWH_001",2029,0
"Region1","BS_RES_CWH_001",2030,0
"Region1","BS_RES_CWH_001",2031,0
"Region1","BS_RES_CWH_001",2032,0
"Region1","BS_RES_CWH_001",2033,0
"Region1","BS_RES_CWH_001",2034,0
"Region1","BS_RES_CWH_001",2035,0
"Region1","BS_RES_CWH_001",2036,0
"Region1","BS_RES_CWH_001",2037,0
"Region1","BS_RES_CWH_001",2038,0
"Region1","BS_RES_CWH_001",2039,0
"Region1","BS_RES_CWH_001",2040,0
"Region1","BS_RES_CWH_001",2041,0
"Region1","BS_RES_CWH_001",2042,0
"Region1","BS_RES_CWH_001",2043,0
"Region1","BS_RES_CWH_001",2044,0
"Region1","BS_RES_CWH_001",2045,0
"Region1","BS_RES_CWH_001",2046,0
"Region1","BS_RES_CWH_001",2047,0
"Region1","BS_RES_CWH_001",2048,0
"Region1","BS_RES_CWH_001",2049,0
"Region1","BS_RES_CWH_001",2050,0
"Region1","BS_RES_EL_001",2018,0
"Region1","BS_RES_EL_001",2019,0
"Region1","BS_RES_EL_001",2020,0
"Region1","BS_RES_EL_001",2021,0
"Region1","BS_RES_EL_001",2022,0
"Region1","BS_RES_EL_001",2023,0
"Region1","BS_RES_EL_001",2024,0
"Region1","BS_RES_EL_001",2025,0
"Region1","BS_RES_EL_001",2026,0
"Region1","BS_RES_EL_001",2027,0
"Region1","BS_RES_EL_001",2028,0
"Region1","BS_RES_EL_001",2029,0
"Region1","BS_RES_EL_001",2030,0
"Region1","BS_RES_EL_001",2031,0
"Region1","BS_RES_EL_001",2032,0
"Region1","BS_RES_EL_001",2033,0
"Region1","BS_RES_EL_001",2034,0
"Region1","BS_RES_EL_001",2035,0
"Region1","BS_RES_EL_001",2036,0
"Region1","BS_RES_EL_001",2037,0
"Region1","BS_RES_EL_001",2038,0
"Region1","BS_RES_EL_001",2039,0
"Region1","BS_RES_EL_001",2040,0
"Region1","BS_RES_EL_001",2041,0
"Region1","BS_RES_EL_001",2042,0
"Region1","BS_RES_EL_001",2043,0
"Region1","BS_RES_EL_001",2044,0
"Region1","BS_RES_EL_001",2045,0
"Region1","BS_RES_EL_001",2046,0
"Region1","BS_RES_EL_001",2047,0
"Region1","BS_RES_EL_001",2048,0
"Region1","BS_RES_EL_001",2049,0
"Region1","BS_RES_EL_001",2050,0
"Region1","BS_RES_EL_002",2018,0
"Region1","BS_RES_EL_002",2019,0
"Region1","BS_RES_EL_002",2020,0
"Region1","BS_RES_EL_002",2021,0
"Region1","BS_RES_EL_002",2022,0
"Region1","BS_RES_EL_002",2023,0
"Region1","BS_RES_EL_002",2024,0
"Region1","BS_RES_EL_002",2025,0
"Region1","BS_RES_EL_002",2026,0
"Region1","BS_RES_EL_002",2027,0
"Region1","BS_RES_EL_002",2028,0
"Region1","BS_RES_EL_002",2029,0
"Region1","BS_RES_EL_002",2030,0
"Region1","BS_RES_EL_002",2031,0
"Region1","BS_RES_EL_002",2032,0
"Region1","BS_RES_EL_002",2033,0
"Region1","BS_RES_EL_002",2034,0
"Region1","BS_RES_EL_002",2035,0
"Region1","BS_RES_EL_002",2036,0
"Region1","BS_RES_EL_002",2037,0
"Region1","BS_RES_EL_002",2038,0
"Region1","BS_RES_EL_002",2039,0
"Region1","BS_RES_EL_002",2040,0
"Region1","BS_RES_EL_002",2041,0
"Region1","BS_RES_EL_002",2042,0
"Region1","BS_RES_EL_002",2043,0
"Region1","BS_RES_EL_002",2044,0
"Region1","BS_RES_EL_002",2045,0
"Region1","BS_RES_EL_002",2046,0
"Region1","BS_RES_EL_002",2047,0
"Region1","BS_RES_EL_002",2048,0
"Region1","BS_RES_EL_002",2049,0
"Region1","BS_RES_EL_002",2050,0
"Region1","BS_TRA_AN_001",2018,0
"Region1","BS_TRA_AN_001",2019,0
"Region1","BS_TRA_AN_001",2020,0
"Region1","BS_TRA_AN_001",2021,0
"Region1","BS_TRA_AN_001",2022,0
"Region1","BS_TRA_AN_001",2023,0
"Region1","BS_TRA_AN_001",2024,0
"Region1","BS_TRA_AN_001",2025,0
"Region1","BS_TRA_AN_001",2026,0
"Region1","BS_TRA_AN_001",2027,0
"Region1","BS_TRA_AN_001",2028,0
"Region1","BS_TRA_AN_001",2029,0
"Region1","BS_TRA_AN_001",2030,0
"Region1","BS_TRA_AN_001",2031,0
"Region1","BS_TRA_AN_001",2032,0
"Region1","BS_TRA_AN_001",2033,0
"Region1","BS_TRA_AN_001",2034,0
"Region1","BS_TRA_AN_001",2035,0
"Region1","BS_TRA_AN_001",2036,0
"Region1","BS_TRA_AN_001",2037,0
"Region1","BS_TRA_AN_001",2038,0
"Region1","BS_TRA_AN_001",2039,0
"Region1","BS_TRA_AN_001",2040,0
"Region1","BS_TRA_AN_001",2041,0
"Region1","BS_TRA_AN_001",2042,0
"Region1","BS_TRA_AN_001",2043,0
"Region1","BS_TRA_AN_001",2044,0
"Region1","BS_TRA_AN_001",2045,0
"Region1","BS_TRA_AN_001",2046,0
"Region1","BS_TRA_AN_001",2047,0
"Region1","BS_TRA_AN_001",2048,0
"Region1","BS_TRA_AN_001",2049,0
"Region1","BS_TRA_AN_001",2050,0
"Region1","BS_TRA_RAIL_001",2018,0
"Region1","BS_TRA_RAIL_001",2019,0
"Region1","BS_TRA_RAIL_001",2020,0
"Region1","BS_TRA_RAIL_001",2021,0
"Region1","BS_TRA_RAIL_001",2022,0
"Region1","BS_TRA_RAIL_001",2023,0
"Region1","BS_TRA_RAIL_001",2024,0
"Region1","BS_TRA_RAIL_001",2025,0
"Region1","BS_TRA_RAIL_001",2026,0
"Region1","BS_TRA_RAIL_001",2027,0
"Region1","BS_TRA_RAIL_001",2028,0
"Region1","BS_TRA_RAIL_001",2029,0
"Region1","BS_TRA_RAIL_001",2030,0
"Region1","BS_TRA_RAIL_001",2031,0
"Region1","BS_TRA_RAIL_001",2032,0
"Region1","BS_TRA_RAIL_001",2033,0
"Region1","BS_TRA_RAIL_001",2034,0
"Region1","BS_TRA_RAIL_001",2035,0
"Region1","BS_TRA_RAIL_001",2036,0
"Region1","BS_TRA_RAIL_001",2037,0
"Region1","BS_TRA_RAIL_001",2038,0
"Region1","BS_TRA_RAIL_001",2039,0
"Region1","BS_TRA_RAIL_001",2040,0
"Region1","BS_TRA_RAIL_001",2041,0
"Region1","BS_TRA_RAIL_001",2042,0
"Region1","BS_TRA_RAIL_001",2043,0
"Region1","BS_TRA_RAIL_001",2044,0
"Region1","BS_TRA_RAIL_001",2045,0
"Region1","BS_TRA_RAIL_001",2046,0
"Region1","BS_TRA_RAIL_001",2047,0
"Region1","BS_TRA_RAIL_001",2048,0
"Region1","BS_TRA_RAIL_001",2049,0
"Region1","BS_TRA_RAIL_001",2050,0
"Region1","BS_TRA_ROAD_001",2018,0
"Region1","BS_TRA_ROAD_001",2019,0
"Region1","BS_TRA_ROAD_001",2020,0
"Region1","BS_TRA_ROAD_001",2021,0
"Region1","BS_TRA_ROAD_001",2022,0
"Region1","BS_TRA_ROAD_001",2023,0
"Region1","BS_TRA_ROAD_001",2024,0
"Region1","BS_TRA_ROAD_001",2025,0
"Region1","BS_TRA_ROAD_001",2026,0
"Region1","BS_TRA_ROAD_001",2027,0
"Region1","BS_TRA_ROAD_001",2028,0
"Region1","BS_TRA_ROAD_001",2029,0
"Region1","BS_TRA_ROAD_001",2030,0
"Region1","BS_TRA_ROAD_001",2031,0
"Region1","BS_TRA_ROAD_001",2032,0
"Region1","BS_TRA_ROAD_001",2033,0
"Region1","BS_TRA_ROAD_001",2034,0
"Region1","BS_TRA_ROAD_001",2035,0
"Region1","BS_TRA_ROAD_001",2036,0
"Region1","BS_TRA_ROAD_001",2037,0
"Region1","BS_TRA_ROAD_001",2038,0
"Region1","BS_TRA_ROAD_001",2039,0
"Region1","BS_TRA_ROAD_001",2040,0
"Region1","BS_TRA_ROAD_001",2041,0
"Region1","BS_TRA_ROAD_001",2042,0
"Region1","BS_TRA_ROAD_001",2043,0
"Region1","BS_TRA_ROAD_001",2044,0
"Region1","BS_TRA_ROAD_001",2045,0
"Region1","BS_TRA_ROAD_001",2046,0
"Region1","BS_TRA_ROAD_001",2047,0
"Region1","BS_TRA_ROAD_001",2048,0
"Region1","BS_TRA_ROAD_001",2049,0
"Region1","BS_TRA_ROAD_001",2050,0
"Region1","COM_CWH_BIO_001",2018,32.3903657608325
"Region1","COM_CWH_BIO_001",2019,47.8267881388605
"Region1","COM_CWH_BIO_001",2020,64.0035407949505
"Region1","COM_CWH_BIO_001",2021,80.9814821596725
"Region1","COM_CWH_BIO_001",2022,80.0056328407679
"Region1","COM_CWH_BIO_001",2023,117.609789998294
"Region1","COM_CWH_BIO_001",2024,137.408566299898
"Region1","COM_CWH_BIO_001",2025,158.306277434323
"Region1","COM_CWH_BIO_001",2026,180.39326102013
"Region1","COM_CWH_BIO_001",2027,203.767280247356
"Region1","COM_CWH_BIO_001",2028,228.534135030706
"Region1","COM_CWH_BIO_001",2029,254.808322802798
"Region1","COM_CWH_BIO_001",2030,282.713752985329
"Region1","COM_CWH_BIO_001",2031,305.954067383146
"Region1","COM_CWH_BIO_001",2032,331.10483793927
"Region1","COM_CWH_BIO_001",2033,358.32311241897
"Region1","COM_CWH_BIO_001",2034,263.707611600928
"Region1","COM_CWH_BIO_001",2035,419.655976458547
"Region1","COM_CWH_BIO_001",2036,266.251432743274
"Region1","COM_CWH_BIO_001",2037,288.138472047205
"Region1","COM_CWH_BIO_001",2038,457.348588911435
"Region1","COM_CWH_BIO_001",2039,465.991355613865
"Region1","COM_CWH_BIO_001",2040,365.198625962596
"Region1","COM_CWH_BIO_001",2041,592.829339783978
"Region1","COM_CWH_BIO_001",2042,427.708346734673
"Region1","COM_CWH_BIO_001",2043,536.915972041763
"Region1","COM_CWH_BIO_001",2044,581.05282737819
"Region1","COM_CWH_BIO_001",2045,628.817926450116
"Region1","COM_CWH_BIO_001",2046,680.509526798144
"Region1","COM_CWH_BIO_001",2047,876.702456014363
"Region1","COM_CWH_BIO_001",2048,1127.90225907076
"Region1","COM_CWH_BIO_001",2049,862.505941647332
"Region1","COM_CWH_BIO_001",2050,1320.96118699721
"Region1","COM_CWH_NGS_001",2018,13.168949773512
"Region1","COM_CWH_NGS_001",2019,12.0715372918105
"Region1","COM_CWH_NGS_001",2020,9.21851946171694
"Region1","COM_CWH_NGS_001",2021,18.3002236386899
"Region1","COM_CWH_NGS_001",2022,10.8445769703173
"Region1","COM_CWH_NGS_001",2023,9.48900484988059
"Region1","COM_CWH_NGS_001",2024,8.13343272773797
"Region1","COM_CWH_NGS_001",2025,6.77786060730126
"Region1","COM_CWH_NGS_001",2026,5.42228848515865
"Region1","COM_CWH_NGS_001",2027,4.06671636472194
"Region1","COM_CWH_NGS_001",2028,8.13343272773798
"Region1","COM_CWH_NGS_001",2029,1.35557212214261
"Region1","COM_CWH_NGS_001",2030,0
"Region1","COM_CWH_NGS_001",2031,0
"Region1","COM_CWH_NGS_001",2032,0
"Region1","COM_CWH_NGS_001",2033,0
"Region1","COM_CWH_NGS_001",2034,0
"Region1","COM_CWH_NGS_001",2035,0
"Region1","COM_CWH_NGS_001",2036,0
"Region1","COM_CWH_NGS_001",2037,0
"Region1","COM_CWH_NGS_001",2038,0
"Region1","COM_CWH_NGS_001",2039,0
"Region1","COM_CWH_NGS_001",2040,0
"Region1","COM_CWH_NGS_001",2041,0
"Region1","COM_CWH_NGS_001",2042,0
"Region1","COM_CWH_NGS_001",2043,0
"Region1","COM_CWH_NGS_001",2044,0
"Region1","COM_CWH_NGS_001",2045,0
"Region1","COM_CWH_NGS_001",2046,0
"Region1","COM_CWH_NGS_001",2047,0
"Region1","COM_CWH_NGS_001",2048,0
"Region1","COM_CWH_NGS_001",2049,0
"Region1","COM_CWH_NGS_001",2050,0
"Region1","COM_CWH_OILPRD_001",2018,44.3738266500932
"Region1","COM_CWH_OILPRD_001",2019,118.650646301668
"Region1","COM_CWH_OILPRD_001",2020,71.9094825960841
"Region1","COM_CWH_OILPRD_001",2021,37.059981737475
"Region1","COM_CWH_OILPRD_001",2022,23.8015425142514
"Region1","COM_CWH_OILPRD_001",2023,20.8263497049705
"Region1","COM_CWH_OILPRD_001",2024,17.8511568856886
"Region1","COM_CWH_OILPRD_001",2025,14.8759640764076
"Region1","COM_CWH_OILPRD_001",2026,11.9007712571257
"Region1","COM_CWH_OILPRD_001",2027,8.92557844384439
"Region1","COM_CWH_OILPRD_001",2028,9.76816711541619
"Region1","COM_CWH_OILPRD_001",2029,2.97519281428143
"Region1","COM_CWH_OILPRD_001",2030,0
"Region1","COM_CWH_OILPRD_001",2031,0
"Region1","COM_CWH_OILPRD_001",2032,0
"Region1","COM_CWH_OILPRD_001",2033,0
"Region1","COM_CWH_OILPRD_001",2034,0
"Region1","COM_CWH_OILPRD_001",2035,0
"Region1","COM_CWH_OILPRD_001",2036,0
"Region1","COM_CWH_OILPRD_001",2037,0
"Region1","COM_CWH_OILPRD_001",2038,0
"Region1","COM_CWH_OILPRD_001",2039,0
"Region1","COM_CWH_OILPRD_001",2040,0
"Region1","COM_CWH_OILPRD_001",2041,0
"Region1","COM_CWH_OILPRD_001",2042,0
"Region1","COM_CWH_OILPRD_001",2043,0
"Region1","COM_CWH_OILPRD_001",2044,0
"Region1","COM_CWH_OILPRD_001",2045,0
"Region1","COM_CWH_OILPRD_001",2046,0
"Region1","COM_CWH_OILPRD_001",2047,0
"Region1","COM_CWH_OILPRD_001",2048,0
"Region1","COM_CWH_OILPRD_001",2049,0
"Region1","COM_CWH_OILPRD_001",2050,0
"Region1","COM_EE",2018,0
"Region1","COM_EE",2019,0
"Region1","COM_EE",2020,0
"Region1","COM_EE",2021,0
"Region1","COM_EE",2022,0
"Region1","COM_EE",2023,0
"Region1","COM_EE",2024,0
"Region1","COM_EE",2025,0
"Region1","COM_EE",2026,0
"Region1","COM_EE",2027,0
"Region1","COM_EE",2028,0
"Region1","COM_EE",2029,0
"Region1","COM_EE",2030,0
"Region1","COM_EE",2031,0
"Region1","COM_EE",2032,0
"Region1","COM_EE",2033,0
"Region1","COM_EE",2034,0
"Region1","COM_EE",2035,0
"Region1","COM_EE",2036,0
"Region1","COM_EE",2037,0
"Region1","COM_EE",2038,0
"Region1","COM_EE",2039,0
"Region1","COM_EE",2040,0
"Region1","COM_EE",2041,0
"Region1","COM_EE",2042,0
"Region1","COM_EE",2043,0
"Region1","COM_EE",2044,0
"Region1","COM_EE",2045,0
"Region1","COM_EE",2046,0
"Region1","COM_EE",2047,0
"Region1","COM_EE",2048,0
"Region1","COM_EE",2049,0
"Region1","COM_EE",2050,0
"Region1","COM_EL_APP_001",2018,414.467005076142
"Region1","COM_EL_APP_001",2019,448.531544597534
"Region1","COM_EL_APP_001",2020,485.406091370558
"Region1","COM_EL_APP_001",2021,525.308194343727
"Region1","COM_EL_APP_001",2022,568.49166062364
"Region1","COM_EL_APP_001",2023,615.228426395939
"Region1","COM_EL_APP_001",2024,665.808556925308
"Region1","COM_EL_APP_001",2025,720.540246555475
"Region1","COM_EL_APP_001",2026,779.767947788252
"Region1","COM_EL_APP_001",2027,843.854242204496
"Region1","COM_EL_APP_001",2028,913.234227701233
"Region1","COM_EL_APP_001",2029,988.306744017404
"Region1","COM_EL_APP_001",2030,1069.54314720812
"Region1","COM_EL_APP_001",2031,1157.46918056563
"Region1","COM_EL_APP_001",2032,1252.61058738216
"Region1","COM_EL_APP_001",2033,1355.58375634518
"Region1","COM_EL_APP_001",2034,1467.02320522117
"Region1","COM_EL_APP_001",2035,1587.61783901378
"Region1","COM_EL_APP_001",2036,1718.12907904278
"Region1","COM_EL_APP_001",2037,1859.37273386512
"Region1","COM_EL_APP_001",2038,2012.21899927484
"Region1","COM_EL_APP_001",2039,2177.6287164612
"Region1","COM_EL_APP_001",2040,2356.63524292966
"Region1","COM_EL_APP_001",2041,2550.36258158086
"Region1","COM_EL_APP_001",2042,2760.00725163162
"Region1","COM_EL_APP_001",2043,2986.89267585207
"Region1","COM_EL_APP_001",2044,3232.43292240754
"Region1","COM_EL_APP_001",2045,3498.15083393764
"Region1","COM_EL_APP_001",2046,3785.71428571429
"Region1","COM_EL_APP_001",2047,4096.91805656273
"Region1","COM_EL_APP_001",2048,4433.70195794054
"Region1","COM_EL_APP_001",2049,4798.18709209572
"Region1","COM_EL_APP_001",2050,5192.60333575054
"Region1","IMP_DSL",2018,4258.17219479221
"Region1","IMP_DSL",2019,3805.25656229357
"Region1","IMP_DSL",2020,2014.48582900523
"Region1","IMP_DSL",2021,2122.97463240205
"Region1","IMP_DSL",2022,2346.68568503509
"Region1","IMP_DSL",2023,1936.63893924444
"Region1","IMP_DSL",2024,2940.55437739012
"Region1","IMP_DSL",2025,2396.78812944864
"Region1","IMP_DSL",2026,2299.17379556775
"Region1","IMP_DSL",2027,2541.93080596869
"Region1","IMP_DSL",2028,4059.98092967916
"Region1","IMP_DSL",2029,3282.94718102237
"Region1","IMP_DSL",2030,3214.73604218306
"Region1","IMP_DSL",2031,3746.85725633014
"Region1","IMP_DSL",2032,3245.25045299217
"Region1","IMP_DSL",2033,4282.01861573284
"Region1","IMP_DSL",2034,3998.21281725175
"Region1","IMP_DSL",2035,4280.25041296864
"Region1","IMP_DSL",2036,4017.02906356487
"Region1","IMP_DSL",2037,3409.37934187568
"Region1","IMP_DSL",2038,4301.21572480221
"Region1","IMP_DSL",2039,4274.26015618869
"Region1","IMP_DSL",2040,4292.43579336841
"Region1","IMP_DSL",2041,4311.47935719679
"Region1","IMP_DSL",2042,4331.43229314639
"Region1","IMP_DSL",2043,4401.63905938725
"Region1","IMP_DSL",2044,4702.58482432575
"Region1","IMP_DSL",2045,5023.55139147246
"Region1","IMP_DSL",2046,5365.87900269358
"Region1","IMP_DSL",2047,5730.9980088142
"Region1","IMP_DSL",2048,6120.43498757207
"Region1","IMP_DSL",2049,6557.97060670632
"Region1","IMP_DSL",2050,6978.88951340466
"Region1","IMP_GSL",2018,0
"Region1","IMP_GSL",2019,0
"Region1","IMP_GSL",2020,0
"Region1","IMP_GSL",2021,0
"Region1","IMP_GSL",2022,0
"Region1","IMP_GSL",2023,0
"Region1","IMP_GSL",2024,0
"Region1","IMP_GSL",2025,0
"Region1","IMP_GSL",2026,0
"Region1","IMP_GSL",2027,0
"Region1","IMP_GSL",2028,0
"Region1","IMP_GSL",2029,0
"Region1","IMP_GSL",2030,0
"Region1","IMP_GSL",2031,43.8627628716462
"Region1","IMP_GSL",2032,0
"Region1","IMP_GSL",2033,21.9313814358231
"Region1","IMP_GSL",2034,21.9313814358231
"Region1","IMP_GSL",2035,0
"Region1","IMP_GSL",2036,179.021988
"Region1","IMP_GSL",2037,179.021988
"Region1","IMP_GSL",2038,179.021988
"Region1","IMP_GSL",2039,179.021988
"Region1","IMP_GSL",2040,179.021988
"Region1","IMP_GSL",2041,179.021988
"Region1","IMP_GSL",2042,179.021988
"Region1","IMP_GSL",2043,179.021988
"Region1","IMP_GSL",2044,179.021988
"Region1","IMP_GSL",2045,179.021988
"Region1","IMP_GSL",2046,179.021988
"Region1","IMP_GSL",2047,179.021988
"Region1","IMP_GSL",2048,179.021988
"Region1","IMP_GSL",2049,179.021988
"Region1","IMP_GSL",2050,179.021988
"Region1","IMP_KER",2018,4.60388310708973
"Region1","IMP_KER",2019,0
"Region1","IMP_KER",2020,0
"Region1","IMP_KER",2021,0
"Region1","IMP_KER",2022,0
"Region1","IMP_KER",2023,0
"Region1","IMP_KER",2024,0
"Region1","IMP_KER",2025,0
"Region1","IMP_KER",2026,0
"Region1","IMP_KER",2027,0
"Region1","IMP_KER",2028,5.14483461071311
"Region1","IMP_KER",2029,17.8700369544454
"Region1","IMP_KER",2030,0
"Region1","IMP_KER",2031,0
"Region1","IMP_KER",2032,0
"Region1","IMP_KER",2033,0
"Region1","IMP_KER",2034,0
"Region1","IMP_KER",2035,0
"Region1","IMP_KER",2036,0
"Region1","IMP_KER",2037,0
"Region1","IMP_KER",2038,0
"Region1","IMP_KER",2039,0
"Region1","IMP_KER",2040,0
"Region1","IMP_KER",2041,0
"Region1","IMP_KER",2042,0
"Region1","IMP_KER",2043,0
"Region1","IMP_KER",2044,0
"Region1","IMP_KER",2045,0
"Region1","IMP_KER",2046,0
"Region1","IMP_KER",2047,0
"Region1","IMP_KER",2048,0
"Region1","IMP_KER",2049,0
"Region1","IMP_KER",2050,0
"Region1","IMP_LPG",2018,285.258319977153
"Region1","IMP_LPG",2019,244.101524984864
